episode,reward,loss
154,25.0,100.40748596191406
155,28.0,100.04708862304688
156,24.0,107.89280700683594
157,33.0,239.0095977783203
158,23.0,69.10201263427734
159,23.0,103.58021545410156
160,28.0,118.97509002685547
161,21.0,67.79652404785156
162,24.0,107.15826416015625
163,24.0,84.34318542480469
164,25.0,107.41919708251953
165,31.0,211.2802734375
166,23.0,98.18973541259766
167,19.0,101.92518615722656
168,24.0,157.26455688476562
169,24.0,140.2412567138672
170,20.0,72.95100402832031
171,16.0,78.73465728759766
172,25.0,116.05652618408203
173,22.0,88.20272064208984
174,22.0,157.55889892578125
175,28.0,164.83099365234375
176,24.0,149.33865356445312
177,18.0,53.113037109375
178,22.0,144.89027404785156
179,22.0,81.45263671875
180,23.0,126.28351593017578
181,17.0,64.7848892211914
182,22.0,115.81924438476562
183,22.0,88.68778991699219
184,28.0,285.8072814941406
185,20.0,91.42660522460938
186,22.0,88.82447814941406
187,25.0,134.6409912109375
188,21.0,93.45983123779297
189,17.0,70.15333557128906
190,28.0,150.4671630859375
191,31.0,331.49969482421875
192,24.0,133.33493041992188
193,14.0,46.955928802490234
194,26.0,179.9866180419922
195,22.0,88.71240997314453
196,21.0,119.96443176269531
197,29.0,129.59228515625
198,18.0,67.06724548339844
199,34.0,326.4766845703125
200,23.0,152.91299438476562
201,24.0,87.63287353515625
202,18.0,93.81806182861328
203,20.0,81.83995819091797
204,30.0,181.68743896484375
205,22.0,122.55196380615234
206,22.0,91.22162628173828
207,31.0,174.67071533203125
208,22.0,78.34044647216797
209,36.0,278.9749755859375
210,20.0,68.31287384033203
211,36.0,257.407958984375
212,23.0,114.94013977050781
213,30.0,142.31875610351562
214,32.0,208.6671600341797
215,30.0,168.3265380859375
216,17.0,67.63959503173828
217,25.0,118.57403564453125
218,38.0,291.50677490234375
219,21.0,92.6287841796875
220,31.0,228.7756805419922
221,21.0,89.16835021972656
222,40.0,324.22979736328125
223,35.0,226.03884887695312
224,39.0,277.2812194824219
225,35.0,285.5382385253906
226,31.0,219.3707733154297
227,26.0,121.53839111328125
228,34.0,227.82701110839844
229,31.0,170.9243927001953
230,24.0,129.97634887695312
231,27.0,141.5930633544922
232,26.0,110.37518310546875
233,35.0,207.2458953857422
234,40.0,320.95758056640625
235,29.0,195.9462890625
236,31.0,197.30426025390625
237,37.0,218.14120483398438
238,26.0,109.19538116455078
239,42.0,376.427001953125
240,36.0,244.24986267089844
241,38.0,346.7742919921875
242,29.0,186.71119689941406
243,40.0,360.3347473144531
244,32.0,180.08856201171875
245,32.0,157.7235107421875
246,43.0,490.9134521484375
247,47.0,318.63409423828125
248,21.0,165.5006561279297
249,46.0,447.0331115722656
250,48.0,588.6266479492188
251,42.0,312.05609130859375
252,44.0,338.96746826171875
253,38.0,255.4779052734375
254,67.0,836.721923828125
255,49.0,399.9571838378906
256,51.0,547.676513671875
257,63.0,708.8197021484375
258,44.0,441.3815612792969
259,100.0,1592.4705810546875
260,99.0,1700.1705322265625
261,109.0,1868.4356689453125
262,159.0,3442.364990234375
263,128.0,2287.22998046875
264,141.0,3042.74560546875
265,500.0,20015.546875
266,376.0,12644.173828125
267,500.0,18527.232421875
268,500.0,19669.15625
269,500.0,17887.74609375
270,500.0,18176.109375
271,441.0,15062.25
272,500.0,16640.96484375
273,445.0,15038.1484375
274,194.0,4548.216796875
275,129.0,2491.68701171875
276,139.0,2292.94384765625
277,126.0,2147.7119140625
278,137.0,1926.2618408203125
279,130.0,2056.312255859375
280,111.0,1225.0020751953125
281,92.0,1223.75634765625
282,104.0,1593.6396484375
283,72.0,837.9014892578125
284,55.0,430.484619140625
285,76.0,487.375
286,74.0,655.2987670898438
287,92.0,858.0123901367188
288,74.0,596.50048828125
289,65.0,589.665771484375
290,88.0,806.9994506835938
291,91.0,1124.0281982421875
292,84.0,836.5442504882812
293,74.0,585.0200805664062
294,98.0,830.4217529296875
295,78.0,933.1329345703125
296,70.0,663.2462158203125
297,72.0,611.9297485351562
298,60.0,425.6488037109375
299,53.0,416.975341796875
300,103.0,1265.79296875
301,67.0,563.9153442382812
302,63.0,399.75518798828125
303,72.0,413.5146789550781
304,74.0,485.75537109375
305,64.0,415.0267333984375
306,62.0,521.0396728515625
307,69.0,639.81494140625
308,64.0,374.73516845703125
309,59.0,310.2431335449219
310,72.0,607.4981079101562
311,57.0,343.0102844238281
312,69.0,297.9681091308594
313,76.0,785.1417236328125
314,83.0,912.7525024414062
315,65.0,667.6815795898438
316,53.0,284.34625244140625
317,60.0,612.5480346679688
318,54.0,305.5682678222656
319,48.0,246.05332946777344
320,59.0,356.921875
321,56.0,403.949462890625
322,57.0,426.5142517089844
323,65.0,580.990234375
324,46.0,222.86624145507812
325,55.0,323.6003112792969
326,66.0,834.8856201171875
327,55.0,325.0605773925781
328,60.0,357.71337890625
329,57.0,418.8256530761719
330,73.0,845.478759765625
331,53.0,264.53057861328125
332,61.0,568.526611328125
333,73.0,667.0330200195312
334,68.0,631.949951171875
335,59.0,496.8045959472656
336,46.0,222.0869140625
337,79.0,599.1143798828125
338,76.0,795.6323852539062
339,61.0,516.8492431640625
340,75.0,788.8119506835938
341,80.0,874.52587890625
342,57.0,398.344970703125
343,53.0,367.4358825683594
344,77.0,509.0671691894531
345,94.0,1097.9827880859375
346,95.0,1090.178955078125
347,110.0,1121.531005859375
348,112.0,1437.81640625
349,122.0,1826.648193359375
350,131.0,2097.04345703125
351,122.0,1280.57421875
352,103.0,1611.7763671875
353,128.0,1916.1890869140625
354,125.0,1898.771484375
355,134.0,2064.33349609375
356,111.0,1598.8472900390625
357,120.0,1891.74853515625
358,131.0,2016.5228271484375
359,112.0,1471.1690673828125
360,120.0,1294.116943359375
361,113.0,1524.1318359375
362,134.0,1992.52197265625
363,130.0,1966.1644287109375
364,140.0,2043.5372314453125
365,118.0,1428.637939453125
366,127.0,1407.133056640625
367,131.0,1901.4388427734375
368,147.0,2620.4189453125
369,143.0,1958.8956298828125
370,134.0,2016.54345703125
371,141.0,2404.747314453125
372,144.0,1940.6087646484375
373,141.0,2438.8173828125
374,170.0,3302.748046875
375,177.0,3214.510986328125
376,138.0,2029.78466796875
377,171.0,2843.97021484375
378,173.0,3227.15185546875
379,175.0,2897.232421875
380,168.0,3332.557373046875
381,154.0,3118.453369140625
382,216.0,4359.88720703125
383,191.0,3602.312255859375
384,174.0,3010.412353515625
385,186.0,4176.748046875
386,253.0,5451.7109375
387,175.0,3373.89111328125
388,216.0,4835.169921875
389,188.0,3330.700927734375
390,168.0,3053.5205078125
391,166.0,2623.798828125
392,175.0,2809.7041015625
393,173.0,2823.765869140625
394,144.0,2565.481689453125
395,147.0,2756.782958984375
396,166.0,2431.81005859375
397,181.0,3678.822998046875
398,162.0,2652.31396484375
399,161.0,2372.157958984375
400,190.0,3797.396728515625
401,203.0,4312.4912109375
402,181.0,3547.87109375
403,217.0,3830.950927734375
404,228.0,4045.021484375
405,227.0,4561.51904296875
406,251.0,4982.146484375
407,242.0,4399.73828125
408,317.0,8385.3935546875
409,271.0,5203.1240234375
410,319.0,7802.39501953125
411,283.0,6315.63232421875
412,322.0,6998.9580078125
413,289.0,5840.4775390625
414,266.0,5399.10888671875
415,324.0,7403.4189453125
416,294.0,6625.3642578125
417,330.0,7569.9365234375
418,457.0,10664.6787109375
419,500.0,11946.501953125
420,500.0,12813.4990234375
421,500.0,13455.494140625
422,500.0,14726.05078125
423,500.0,14089.236328125
424,500.0,14897.8955078125
425,500.0,16509.98828125
426,500.0,14651.7431640625
427,500.0,15921.69921875
428,500.0,15059.6396484375
429,500.0,15778.58203125
430,500.0,15737.39453125
431,500.0,15192.5810546875
432,500.0,17017.107421875
433,500.0,16311.578125
434,500.0,14962.798828125
435,500.0,16719.47265625
436,500.0,15824.85546875
437,500.0,15972.515625
438,500.0,16147.7578125
439,500.0,16164.251953125
440,500.0,16213.291015625
441,500.0,15907.3251953125
442,500.0,16099.0126953125
443,500.0,16010.501953125
444,500.0,15939.9794921875
445,500.0,16686.3203125
446,499.0,15170.56640625
447,500.0,15941.1962890625
448,500.0,14925.802734375
449,500.0,14947.7890625
450,500.0,16960.787109375
451,500.0,15063.2314453125
452,500.0,17284.216796875
453,453.0,14251.34375
454,12.0,70.99288177490234
455,90.0,1430.2530517578125
456,95.0,1518.1510009765625
457,71.0,1113.6727294921875
458,99.0,1378.9664306640625
459,68.0,860.1041870117188
460,95.0,1571.464111328125
461,77.0,1180.8607177734375
462,10.0,12.216693878173828
463,50.0,441.9073791503906
464,15.0,73.24278259277344
465,82.0,1176.8768310546875
466,47.0,538.0911254882812
467,11.0,27.634822845458984
468,10.0,7.407906532287598
469,14.0,43.29954528808594
470,45.0,305.80908203125
471,37.0,244.78453063964844
472,14.0,50.30834197998047
473,13.0,49.115501403808594
474,57.0,574.05224609375
475,35.0,232.09185791015625
476,11.0,8.475919723510742
477,12.0,35.164642333984375
478,17.0,58.46695327758789
479,19.0,116.72753143310547
480,43.0,358.8341979980469
481,10.0,30.51511573791504
482,10.0,4.555756092071533
483,13.0,25.5272274017334
484,26.0,173.98106384277344
485,10.0,5.665985107421875
486,10.0,8.616192817687988
487,38.0,277.80615234375
488,22.0,104.91439056396484
489,11.0,5.36191987991333
490,15.0,66.61641693115234
491,39.0,328.3551330566406
492,13.0,20.88780975341797
493,9.0,5.845762729644775
494,56.0,625.9984741210938
495,10.0,8.629942893981934
496,14.0,57.314369201660156
497,39.0,261.1108703613281
498,13.0,20.183141708374023
499,10.0,9.076885223388672
500,14.0,37.75955581665039
501,84.0,1387.7882080078125
502,10.0,7.111172199249268
503,16.0,45.66321563720703
504,36.0,212.87298583984375
505,10.0,5.783677101135254
506,38.0,389.3572998046875
507,11.0,28.499849319458008
508,12.0,20.982311248779297
509,19.0,67.75978088378906
510,30.0,149.2329864501953
511,23.0,95.16773986816406
512,24.0,160.396240234375
513,22.0,103.66346740722656
514,48.0,508.3688049316406
515,41.0,276.3866882324219
516,12.0,29.247802734375
517,86.0,1516.8323974609375
518,28.0,180.13775634765625
519,33.0,260.7969055175781
520,87.0,1305.90673828125
521,47.0,440.439453125
522,38.0,286.3938293457031
523,68.0,961.6609497070312
524,75.0,1056.3856201171875
525,167.0,3988.5546875
526,99.0,1747.31103515625
527,19.0,124.43453979492188
528,77.0,997.8883666992188
529,189.0,5291.7890625
530,169.0,4069.307861328125
531,219.0,6168.7978515625
532,243.0,6806.0166015625
533,500.0,17842.34765625
534,500.0,17593.650390625
535,500.0,17902.80859375
536,500.0,17802.287109375
537,500.0,18302.001953125
538,500.0,18637.375
539,500.0,16936.7265625
540,500.0,17331.556640625
541,500.0,17660.275390625
542,500.0,16908.9765625
543,500.0,16582.587890625
544,500.0,17019.00390625
545,500.0,17587.81640625
546,500.0,16996.73828125
547,500.0,15618.4384765625
548,500.0,15733.509765625
549,500.0,16018.4111328125
550,500.0,15443.5029296875
551,500.0,14861.3984375
552,500.0,15430.603515625
553,500.0,15000.75390625
554,500.0,14614.564453125
555,500.0,14532.484375
556,500.0,14083.0927734375
557,500.0,14372.4658203125
558,500.0,16210.21484375
559,500.0,14416.8076171875
560,500.0,14197.3359375
561,500.0,14306.6318359375
562,500.0,13147.9111328125
563,500.0,14314.009765625
564,500.0,14017.552734375
565,500.0,13588.1875
566,500.0,14188.1923828125
567,500.0,15773.9697265625
568,500.0,14374.8662109375
569,500.0,15369.1455078125
570,500.0,13683.6025390625
571,500.0,13416.54296875
572,500.0,13780.38671875
573,500.0,14153.8486328125
574,500.0,13344.291015625
575,500.0,12504.404296875
576,500.0,13936.7158203125
577,500.0,13594.2138671875
578,500.0,13424.9052734375
579,500.0,13074.046875
580,500.0,13286.517578125
581,500.0,12837.982421875
582,500.0,10615.396484375
583,500.0,12733.9111328125
584,500.0,13963.544921875
585,500.0,10753.3251953125
586,500.0,11703.2919921875
587,500.0,10295.15625
588,500.0,12004.8515625
589,500.0,11403.755859375
590,500.0,10878.7294921875
591,367.0,8286.8671875
592,500.0,12504.5751953125
593,500.0,10685.90234375
594,500.0,10535.9658203125
595,500.0,13168.271484375
596,500.0,11079.90625
597,500.0,10276.625
598,500.0,9727.703125
599,500.0,13021.240234375
600,500.0,11388.9970703125
601,500.0,12469.28515625
602,500.0,11595.7822265625
603,500.0,10608.388671875
604,500.0,11901.22265625
605,500.0,10694.7646484375
606,500.0,10735.861328125
607,500.0,11557.740234375
608,500.0,9295.8291015625
609,500.0,10043.595703125
610,500.0,10898.36328125
611,500.0,10939.736328125
612,500.0,9886.3662109375
613,500.0,11074.373046875
614,500.0,11276.0234375
615,500.0,11870.798828125
616,500.0,10099.759765625
617,500.0,12794.6923828125
618,500.0,10453.69140625
619,500.0,13109.681640625
620,500.0,9127.3564453125
621,500.0,10398.37109375
622,500.0,10027.31640625
623,500.0,11147.267578125
624,500.0,12833.078125
625,500.0,12435.1171875
626,500.0,11244.869140625
627,500.0,10494.2568359375
628,500.0,11512.20703125
629,500.0,12366.0283203125
630,500.0,13716.220703125
631,500.0,10583.0751953125
632,500.0,11694.9833984375
633,500.0,12711.0234375
634,500.0,12735.5126953125
635,500.0,11410.998046875
636,500.0,12423.2998046875
637,500.0,13266.7314453125
638,500.0,12042.2001953125
639,500.0,12816.703125
640,500.0,13620.2802734375
641,500.0,13818.5
642,500.0,14636.8095703125
643,500.0,15214.4892578125
644,500.0,12672.953125
645,500.0,14582.09375
646,500.0,13848.4638671875
647,500.0,13639.1201171875
648,500.0,15495.9560546875
649,500.0,15013.2919921875
650,500.0,15388.150390625
651,500.0,16422.71484375
652,500.0,16224.330078125
653,500.0,14957.3671875
654,500.0,16382.2861328125
655,500.0,16071.578125
656,500.0,16897.720703125
657,500.0,17025.349609375
658,500.0,16013.779296875
659,500.0,15929.3310546875
660,500.0,16725.130859375
661,500.0,15681.7314453125
662,500.0,17751.66015625
663,500.0,16824.890625
664,500.0,16171.8603515625
665,500.0,16996.40625
666,500.0,15841.501953125
667,500.0,15932.314453125
668,500.0,16001.537109375
669,500.0,18095.0859375
670,500.0,16726.21875
671,500.0,15586.3076171875
672,500.0,16648.54296875
673,500.0,16209.5947265625
674,500.0,16498.763671875
675,500.0,16982.51171875
676,500.0,15796.419921875
677,500.0,15641.69921875
678,500.0,16725.5078125
679,500.0,17078.46875
680,500.0,15930.7578125
681,500.0,17570.482421875
682,500.0,16961.068359375
683,500.0,17835.724609375
684,500.0,16640.513671875
685,500.0,17624.337890625
686,162.0,3217.74951171875
687,62.0,671.1331787109375
688,60.0,464.06915283203125
689,62.0,759.3370971679688
690,10.0,1.6764832735061646
691,16.0,71.21582794189453
692,10.0,0.6452551484107971
693,10.0,0.3337397575378418
694,46.0,497.9906005859375
695,10.0,0.21320803463459015
696,10.0,0.2106654942035675
697,11.0,31.601335525512695
698,8.0,0.41170862317085266
699,10.0,0.14279577136039734
700,9.0,1.6779401302337646
701,11.0,41.57504653930664
702,15.0,82.11913299560547
703,9.0,0.7821294665336609
704,9.0,1.0041004419326782
705,9.0,2.041048049926758
706,10.0,30.947336196899414
707,10.0,0.15775801241397858
708,8.0,0.23512376844882965
709,9.0,0.6083542108535767
710,10.0,0.06280996650457382
711,10.0,0.18977423012256622
712,9.0,0.3293361961841583
713,10.0,0.538041353225708
714,10.0,0.11305385082960129
715,9.0,0.11488080024719238
716,8.0,0.18261343240737915
717,10.0,0.20606526732444763
718,9.0,0.218129962682724
719,9.0,0.0575651116669178
720,10.0,0.22654300928115845
721,10.0,0.1214362382888794
722,10.0,0.03876495733857155
723,9.0,0.03605389967560768
724,10.0,0.5016077160835266
725,10.0,0.06378712505102158
726,9.0,0.17886127531528473
727,10.0,0.10239020735025406
728,8.0,0.46981778740882874
729,9.0,0.12380693852901459
730,11.0,0.028867023065686226
731,8.0,0.36766040325164795
732,9.0,0.08380892127752304
733,10.0,0.05968128889799118
734,9.0,0.9401427507400513
735,9.0,0.16827386617660522
736,10.0,0.06155240163207054
737,10.0,0.08115022629499435
738,10.0,0.13738487660884857
739,9.0,0.26682591438293457
740,11.0,0.0898253470659256
741,9.0,0.10276544094085693
742,8.0,0.7281183004379272
743,10.0,0.04787964001297951
744,11.0,0.05258158594369888
745,9.0,0.4531475305557251
746,9.0,0.33206042647361755
747,10.0,0.05052587762475014
748,8.0,0.4076661467552185
749,9.0,0.17648684978485107
750,10.0,0.13669335842132568
751,8.0,1.1228108406066895
752,9.0,0.054386407136917114
753,10.0,0.05070223659276962
754,13.0,38.809852600097656
755,10.0,0.3111591339111328
756,9.0,0.1838797628879547
757,11.0,0.021275950595736504
758,10.0,0.13457348942756653
759,10.0,0.16362732648849487
760,10.0,0.10713598877191544
761,10.0,0.07169715315103531
762,8.0,0.12760388851165771
763,10.0,0.017886681482195854
764,9.0,0.467180460691452
765,10.0,0.025666365399956703
766,10.0,0.06513777375221252
767,10.0,0.24331292510032654
768,10.0,0.10271809995174408
769,13.0,81.10067749023438
770,8.0,1.433068871498108
771,9.0,0.190503790974617
772,8.0,0.21565888822078705
773,9.0,0.10144197195768356
774,10.0,0.07914658635854721
775,9.0,0.15960252285003662
776,9.0,0.4361501932144165
777,9.0,0.14597153663635254
778,10.0,0.31709203124046326
779,9.0,0.5803442001342773
780,10.0,0.09724992513656616
781,8.0,0.6139408349990845
782,10.0,0.07693908363580704
783,10.0,0.02950773946940899
784,9.0,0.2997998297214508
785,11.0,42.64170455932617
786,8.0,0.28327620029449463
787,9.0,0.11945270001888275
788,8.0,0.12367639690637589
789,9.0,0.08392511308193207
790,10.0,0.09386547654867172
791,9.0,0.24546247720718384
792,8.0,0.12461376935243607
793,9.0,2.821298360824585
794,10.0,0.023018890991806984
795,10.0,0.032764870673418045
796,10.0,0.021165471524000168
797,9.0,0.22301994264125824
798,10.0,0.034969255328178406
799,8.0,0.12610970437526703
800,10.0,0.08525560051202774
801,10.0,0.017327385023236275
802,10.0,0.10322587937116623
803,8.0,0.43970003724098206
804,10.0,0.036153342574834824
805,10.0,0.3237867057323456
806,10.0,0.018230579793453217
807,8.0,0.3425029516220093
808,10.0,0.1501176953315735
809,9.0,0.08038928359746933
810,9.0,1.2197247743606567
811,10.0,0.09143279492855072
812,9.0,0.4575505256652832
813,10.0,45.31468963623047
814,9.0,0.13605332374572754
815,9.0,0.07931140065193176
816,8.0,0.45353785157203674
817,8.0,2.31982684135437
818,8.0,0.6274951696395874
819,9.0,0.12236450612545013
820,8.0,0.10006462782621384
821,9.0,0.1864272654056549
822,10.0,0.07225741446018219
823,9.0,0.08904782682657242
824,11.0,0.07510850578546524
825,9.0,0.05820280686020851
826,10.0,0.1463344842195511
827,11.0,44.02531051635742
828,9.0,0.09368094056844711
829,9.0,0.042608797550201416
830,10.0,0.06900273263454437
831,10.0,0.17349718511104584
832,11.0,0.030005844309926033
833,9.0,0.41342267394065857
834,10.0,0.2900029122829437
835,10.0,0.022282782942056656
836,9.0,0.42092904448509216
837,10.0,0.027118410915136337
838,9.0,0.1632988005876541
839,10.0,0.11053930968046188
840,10.0,0.07851047813892365
841,9.0,0.5767252445220947
842,9.0,0.3967893719673157
843,8.0,0.08319693803787231
844,10.0,0.03858869895339012
845,10.0,0.044220469892024994
846,10.0,0.026612039655447006
847,8.0,1.4266952276229858
848,9.0,0.31372976303100586
849,10.0,0.029040727764368057
850,10.0,0.07340285927057266
851,9.0,1.5981022119522095
852,9.0,0.44057542085647583
853,10.0,0.08430533111095428
854,10.0,0.20784048736095428
855,10.0,0.14348828792572021
856,9.0,0.18795089423656464
857,10.0,0.5540907979011536
858,10.0,0.017887266352772713
859,10.0,0.057560816407203674
860,10.0,0.11825674772262573
861,9.0,0.13149507343769073
862,9.0,0.5245755314826965
863,10.0,0.18608762323856354
864,9.0,0.16070224344730377
865,9.0,1.0035070180892944
866,9.0,0.07841210812330246
867,9.0,0.10890943557024002
868,9.0,0.2006605714559555
869,10.0,0.04583151265978813
870,9.0,0.11810310184955597
871,9.0,0.23894260823726654
872,8.0,0.8084069490432739
873,8.0,0.32456761598587036
874,10.0,0.05750913545489311
875,10.0,0.03974838927388191
876,10.0,0.05690234899520874
877,9.0,0.08638431876897812
878,9.0,0.18385306000709534
879,10.0,0.05658227577805519
880,10.0,0.04939459264278412
881,9.0,0.2467985898256302
882,10.0,0.08346547186374664
883,10.0,0.14765197038650513
884,10.0,0.059257980436086655
885,10.0,34.46009826660156
886,10.0,0.21401044726371765
887,9.0,0.1363072693347931
888,10.0,0.06682886183261871
889,9.0,0.4611222445964813
890,9.0,0.4989916682243347
891,9.0,0.1298925280570984
892,9.0,0.08787712454795837
893,9.0,0.5468086004257202
894,10.0,0.032582249492406845
895,15.0,114.00418090820312
896,10.0,0.04220431298017502
897,10.0,0.027548355981707573
898,10.0,0.04926128685474396
899,9.0,0.7727335691452026
900,9.0,0.16125676035881042
901,8.0,1.3461999893188477
902,8.0,0.34472090005874634
903,9.0,0.6391215324401855
904,9.0,0.2303917557001114
905,10.0,0.06282296776771545
906,9.0,0.2495208978652954
907,10.0,0.06800465285778046
908,9.0,0.12025253474712372
909,9.0,0.5675764679908752
910,8.0,0.9577305316925049
911,10.0,0.09187687933444977
912,10.0,0.1675407588481903
913,10.0,0.0407702662050724
914,10.0,0.017329365015029907
915,9.0,0.5025627613067627
916,9.0,0.11402478069067001
917,8.0,0.3955395817756653
918,8.0,0.8957700729370117
919,10.0,0.07226739078760147
920,9.0,1.2125498056411743
921,11.0,0.06976769119501114
922,10.0,0.31359830498695374
923,10.0,0.10939837247133255
924,8.0,0.09891153126955032
925,9.0,0.14754188060760498
926,9.0,0.12220189720392227
927,10.0,0.020351991057395935
928,10.0,0.24471303820610046
929,10.0,0.13622692227363586
930,9.0,0.05973413586616516
931,10.0,0.23225270211696625
932,10.0,0.07177765667438507
933,8.0,1.4697232246398926
934,9.0,0.2249186933040619
935,9.0,0.47560474276542664
936,10.0,0.13718239963054657
937,10.0,0.020810728892683983
938,9.0,0.9947351217269897
939,9.0,0.24986115097999573
940,9.0,0.3830985724925995
941,9.0,0.31942227482795715
942,10.0,0.0917823314666748
943,8.0,0.5517869591712952
944,10.0,0.02277599647641182
945,9.0,0.21617929637432098
946,10.0,0.06826714426279068
947,9.0,0.4604107141494751
948,10.0,0.08148191124200821
949,10.0,0.04309631884098053
950,10.0,0.03797948732972145
951,9.0,0.623518705368042
952,9.0,0.2623370885848999
953,8.0,0.9063864350318909
954,9.0,0.057665709406137466
955,9.0,0.40690159797668457
956,10.0,0.07907693088054657
957,9.0,0.057276345789432526
958,10.0,0.07640999555587769
959,10.0,0.28743109107017517
960,10.0,0.16383595764636993
961,10.0,0.08760872483253479
962,9.0,0.042150404304265976
963,8.0,0.9898290634155273
964,9.0,0.14251814782619476
965,10.0,0.1084398627281189
966,9.0,0.2611887753009796
967,9.0,0.10258124768733978
968,10.0,0.07437783479690552
969,10.0,0.04340042546391487
970,10.0,0.05133096128702164
971,9.0,0.32870274782180786
972,9.0,0.16145098209381104
973,8.0,0.2446117401123047
974,9.0,0.49750232696533203
975,10.0,0.06593848019838333
976,9.0,0.23104065656661987
977,9.0,0.4444007873535156
978,9.0,0.11066538095474243
979,10.0,0.23825658857822418
980,9.0,0.07321667671203613
981,9.0,0.08928761631250381
982,9.0,0.8245095610618591
983,10.0,0.035355694591999054
984,9.0,0.09289494901895523
985,8.0,0.14745570719242096
986,8.0,0.1540500819683075
987,8.0,0.5425633192062378
988,8.0,0.5715915560722351
989,10.0,0.09681448340415955
990,9.0,0.16962240636348724
991,10.0,0.02847396954894066
992,9.0,0.4267590343952179
993,10.0,0.06851416826248169
994,10.0,0.02240242063999176
