episode,reward,policy_loss
1,10.0,-0.06816190481185913
2,22.0,0.31765756011009216
3,13.0,-0.3327597975730896
4,17.0,-0.006984055042266846
5,37.0,0.7204915285110474
6,19.0,-0.10447430610656738
7,18.0,-0.07319307327270508
8,17.0,-0.40028172731399536
9,23.0,-0.18493792414665222
10,25.0,0.0008809566497802734
11,12.0,-0.5971593856811523
12,13.0,0.18835356831550598
13,18.0,-0.21976476907730103
14,19.0,-0.01777595281600952
15,15.0,0.30212223529815674
16,20.0,0.04178240895271301
17,16.0,0.6038827300071716
18,18.0,-0.04705268144607544
19,22.0,0.08049267530441284
20,21.0,0.06953927874565125
21,18.0,-0.07370930910110474
22,12.0,0.046224445104599
23,25.0,0.3436681032180786
24,12.0,-0.15719792246818542
25,23.0,0.27513566613197327
26,28.0,0.2483447790145874
27,14.0,0.11626693606376648
28,12.0,-0.09841129183769226
29,62.0,0.46315932273864746
30,18.0,-0.12251782417297363
31,19.0,0.590743362903595
32,36.0,-0.21318566799163818
33,21.0,-0.09169042110443115
34,25.0,-0.006639838218688965
35,9.0,-0.26775169372558594
36,14.0,0.05871189385652542
37,11.0,-0.13344931602478027
38,13.0,0.1564003825187683
39,10.0,-0.2855753004550934
40,42.0,-0.006017088890075684
41,9.0,0.017293453216552734
42,19.0,-0.059798598289489746
43,27.0,-0.4737709164619446
44,72.0,-1.0535279512405396
45,16.0,0.050110816955566406
46,21.0,0.27645161747932434
47,35.0,-0.4697348475456238
48,28.0,0.08991754055023193
49,23.0,-0.700333833694458
50,30.0,0.18339812755584717
51,70.0,0.07001504302024841
52,11.0,0.6545751094818115
53,27.0,-0.031706035137176514
54,15.0,-0.4307287037372589
55,28.0,0.8489248752593994
56,13.0,-0.43365830183029175
57,21.0,-0.22403958439826965
58,24.0,0.13323122262954712
59,13.0,0.4963204264640808
60,16.0,-0.02058732509613037
61,14.0,0.27331528067588806
62,29.0,0.22356560826301575
63,39.0,-0.48416006565093994
64,13.0,-0.7541347742080688
65,18.0,-0.22210660576820374
66,28.0,-0.09705793857574463
67,41.0,-0.7769151926040649
68,16.0,-0.32965779304504395
69,20.0,-0.09896707534790039
70,13.0,0.18615305423736572
71,17.0,-0.7783758640289307
72,16.0,-0.08060711622238159
73,13.0,-0.35521167516708374
74,29.0,0.08722108602523804
75,32.0,-0.41671323776245117
76,33.0,-0.2552458643913269
77,15.0,-0.4605301320552826
78,17.0,-0.14566510915756226
79,16.0,-0.23197978734970093
80,56.0,-0.011249423027038574
81,13.0,-0.17093685269355774
