episode,reward,loss
1,12.0,53.642154693603516
2,21.0,152.4536590576172
3,28.0,256.90692138671875
4,24.0,195.33399963378906
5,11.0,43.244991302490234
6,20.0,139.18185424804688
7,10.0,31.090190887451172
8,13.0,60.10193634033203
9,15.0,79.82267761230469
10,13.0,60.318660736083984
11,13.0,59.69810485839844
12,20.0,137.67999267578125
13,20.0,137.5867919921875
14,16.0,88.87191772460938
15,8.0,21.467287063598633
16,9.0,29.25053596496582
17,16.0,88.66758728027344
18,14.0,67.7491226196289
19,16.0,90.900390625
20,14.0,69.70858001708984
21,11.0,43.064613342285156
22,16.0,87.85238647460938
23,15.0,80.75431823730469
24,12.0,47.975059509277344
25,15.0,83.9599609375
26,10.0,32.3924446105957
27,11.0,40.03923416137695
28,14.0,66.71844482421875
29,9.0,29.025815963745117
30,9.0,24.845169067382812
31,18.0,105.82376098632812
32,17.0,95.77957916259766
33,13.0,50.037010192871094
34,12.0,45.50920104980469
35,20.0,137.47747802734375
36,20.0,143.8270263671875
37,15.0,83.56871032714844
38,10.0,33.34009552001953
39,13.0,56.40183639526367
40,25.0,204.8975372314453
41,11.0,41.36051940917969
42,26.0,239.16107177734375
43,22.0,159.65521240234375
44,21.0,150.24459838867188
45,15.0,72.62382507324219
46,24.0,211.5292205810547
47,29.0,286.8107604980469
48,34.0,370.3789978027344
49,11.0,39.14733123779297
50,14.0,67.64342498779297
51,20.0,144.23968505859375
52,14.0,64.98710632324219
53,16.0,93.96080780029297
54,29.0,285.64837646484375
55,61.0,1109.7889404296875
56,38.0,456.0229187011719
57,14.0,73.68999481201172
58,58.0,984.0514526367188
59,58.0,978.9830322265625
60,10.0,38.129634857177734
61,42.0,537.558349609375
62,16.0,88.5205307006836
63,24.0,189.25753784179688
64,41.0,506.1796875
65,16.0,91.87126159667969
66,29.0,264.7301330566406
67,16.0,88.53911590576172
68,53.0,799.3204956054688
69,81.0,1694.4571533203125
70,21.0,145.26324462890625
71,32.0,322.45379638671875
72,54.0,834.6419677734375
73,25.0,208.334228515625
74,25.0,204.45620727539062
75,20.0,144.19073486328125
76,19.0,121.05545043945312
77,45.0,572.43017578125
78,34.0,356.3456726074219
79,49.0,670.9307861328125
80,36.0,386.62139892578125
81,72.0,1362.5889892578125
82,48.0,643.12109375
83,32.0,326.0157470703125
84,43.0,541.7035522460938
85,104.0,2555.67041015625
86,77.0,1525.5526123046875
