episode,reward,loss
1,12.0,53.642154693603516
2,21.0,150.64163208007812
3,28.0,265.3678283691406
4,15.0,75.97209930419922
5,11.0,40.706451416015625
6,18.0,114.81795501708984
7,23.0,171.75039672851562
8,11.0,41.66193771362305
9,15.0,78.52957153320312
10,13.0,58.35274887084961
11,13.0,60.95780944824219
12,20.0,136.02279663085938
13,20.0,135.2465362548828
14,16.0,86.0300521850586
15,8.0,19.403318405151367
16,9.0,29.151508331298828
17,18.0,107.76698303222656
18,12.0,50.18217468261719
19,26.0,216.46597290039062
20,11.0,40.53144073486328
21,16.0,80.68888092041016
22,34.0,381.15887451171875
23,19.0,121.66617584228516
24,16.0,86.42433166503906
25,38.0,457.94427490234375
26,16.0,83.703857421875
27,14.0,60.192420959472656
28,10.0,35.332183837890625
29,19.0,109.82312774658203
30,14.0,61.61408233642578
31,67.0,1323.43408203125
32,14.0,63.654808044433594
33,10.0,42.32431411743164
34,15.0,90.77681732177734
35,24.0,180.18594360351562
36,20.0,127.86768341064453
37,14.0,63.225677490234375
38,16.0,82.07527923583984
39,23.0,168.18161010742188
40,59.0,976.9635620117188
41,15.0,71.36832427978516
42,46.0,600.3316650390625
43,16.0,92.57569122314453
44,29.0,274.3110656738281
45,21.0,148.6063232421875
46,59.0,926.350830078125
47,43.0,503.6684875488281
48,23.0,172.59341430664062
49,23.0,178.86328125
50,18.0,110.41815185546875
51,20.0,130.89236450195312
52,31.0,273.60302734375
53,19.0,113.47648620605469
54,42.0,484.6670227050781
55,22.0,152.90924072265625
56,30.0,257.2235412597656
57,39.0,435.6426696777344
58,34.0,370.9893798828125
59,49.0,649.2250366210938
60,41.0,432.4916076660156
61,33.0,297.8065185546875
62,40.0,455.5601501464844
63,27.0,208.67193603515625
64,132.0,3653.36669921875
65,43.0,480.57659912109375
66,25.0,210.38632202148438
67,45.0,563.9324951171875
68,29.0,252.31991577148438
69,58.0,796.7390747070312
70,44.0,472.2730407714844
71,71.0,1187.05908203125
72,62.0,1004.0799560546875
73,27.0,224.95333862304688
74,46.0,496.00384521484375
75,28.0,245.35189819335938
76,103.0,2262.967529296875
77,41.0,490.1799621582031
78,17.0,102.39140319824219
79,34.0,296.7018127441406
80,71.0,1363.354736328125
81,32.0,261.99908447265625
82,44.0,502.0702819824219
83,30.0,255.32162475585938
84,70.0,1226.8441162109375
85,41.0,418.2879333496094
86,38.0,382.190185546875
87,45.0,580.2679443359375
88,30.0,218.4138641357422
89,30.0,243.76333618164062
90,48.0,612.5906372070312
91,232.0,8777.6025390625
92,66.0,1118.4566650390625
93,104.0,2417.56787109375
94,53.0,684.0202026367188
95,62.0,938.8439331054688
96,79.0,1445.116943359375
97,38.0,412.3515930175781
98,90.0,1816.9898681640625
99,58.0,841.00244140625
100,81.0,1437.57861328125
101,21.0,144.02174377441406
102,38.0,431.757080078125
103,23.0,162.01776123046875
104,55.0,710.632080078125
105,35.0,327.08453369140625
106,41.0,443.044677734375
107,31.0,282.0798645019531
108,40.0,447.2557678222656
109,94.0,1959.652587890625
110,64.0,986.648193359375
111,74.0,1283.4652099609375
112,44.0,480.49798583984375
113,60.0,884.3486938476562
114,88.0,1638.3291015625
115,73.0,1120.5377197265625
116,117.0,2560.987060546875
117,41.0,479.9542236328125
118,126.0,3037.750732421875
119,88.0,1468.6795654296875
120,204.0,6294.734375
121,132.0,3004.64892578125
122,146.0,3675.688232421875
123,257.0,8696.39453125
124,71.0,1135.8931884765625
125,53.0,653.77978515625
126,247.0,7304.013671875
127,144.0,3473.48388671875
128,144.0,3281.35791015625
129,193.0,5848.62890625
130,111.0,2156.231201171875
131,120.0,2697.425048828125
132,140.0,2954.160400390625
133,117.0,2392.04150390625
134,135.0,2891.225341796875
135,163.0,4253.67529296875
136,162.0,4087.837890625
137,114.0,2284.812255859375
138,105.0,1763.2745361328125
139,100.0,1726.3494873046875
140,116.0,2345.977783203125
141,51.0,533.2296142578125
142,109.0,2037.1644287109375
143,127.0,2443.241455078125
144,51.0,461.08929443359375
145,127.0,2374.9521484375
146,57.0,612.097412109375
147,106.0,1776.31494140625
148,123.0,2407.9638671875
149,115.0,2255.856201171875
150,105.0,1971.2911376953125
151,144.0,3441.93212890625
152,108.0,1712.741455078125
153,132.0,2803.1953125
154,102.0,1643.3411865234375
155,107.0,2018.34765625
156,147.0,3013.45849609375
157,114.0,2290.13134765625
158,135.0,2365.009521484375
159,145.0,2995.11962890625
160,158.0,3289.34521484375
161,127.0,2495.003662109375
162,125.0,2230.8662109375
163,173.0,4039.86279296875
164,146.0,2894.15625
165,165.0,3548.07958984375
166,125.0,2592.833740234375
167,187.0,4210.57421875
168,196.0,4024.508056640625
169,163.0,3259.264404296875
170,131.0,3062.58740234375
171,153.0,3057.238037109375
172,198.0,4384.646484375
173,148.0,2824.79296875
174,121.0,1962.946533203125
175,141.0,2197.39404296875
176,171.0,3358.1650390625
177,97.0,1452.3914794921875
178,129.0,2067.28076171875
179,113.0,1658.1776123046875
180,75.0,949.806884765625
181,110.0,1834.31494140625
182,126.0,2010.241455078125
183,156.0,3193.23291015625
184,87.0,1130.7449951171875
185,149.0,3002.562255859375
186,177.0,3853.102294921875
187,120.0,2211.82177734375
188,146.0,2786.213623046875
189,98.0,1405.52197265625
190,158.0,2935.5703125
191,93.0,1179.2861328125
192,113.0,1979.5350341796875
193,117.0,1592.6202392578125
194,89.0,1262.3890380859375
195,126.0,1858.0394287109375
196,98.0,1401.38525390625
197,76.0,976.4996337890625
198,70.0,716.3797607421875
199,75.0,811.652587890625
200,69.0,671.4224243164062
201,46.0,422.2372741699219
202,45.0,408.8330078125
203,66.0,737.464111328125
204,70.0,792.3473510742188
205,64.0,563.6276245117188
206,57.0,661.3056640625
207,50.0,395.3812255859375
208,107.0,2049.506591796875
209,63.0,615.5667114257812
210,68.0,802.3588256835938
211,64.0,486.24578857421875
212,50.0,364.0457458496094
213,60.0,555.142822265625
214,52.0,501.24212646484375
215,84.0,1354.77392578125
216,79.0,1112.00634765625
217,60.0,578.51416015625
218,93.0,1751.0938720703125
219,79.0,859.2379150390625
220,74.0,983.943359375
221,72.0,809.427490234375
222,68.0,895.4482421875
223,108.0,1897.2061767578125
224,70.0,816.5687255859375
225,75.0,974.3147583007812
226,68.0,667.4403686523438
227,107.0,1699.79296875
228,113.0,1738.0711669921875
229,118.0,1927.5675048828125
230,113.0,1576.66845703125
231,121.0,2323.553466796875
232,77.0,1128.142578125
233,153.0,2565.6083984375
234,142.0,2288.0146484375
235,185.0,3906.732666015625
236,148.0,2754.28759765625
237,141.0,2595.429443359375
238,190.0,3885.599609375
239,430.0,13939.6826171875
240,165.0,3286.5751953125
241,151.0,3284.631591796875
242,143.0,2740.596923828125
243,353.0,9478.443359375
244,235.0,5986.240234375
245,116.0,1993.543701171875
246,202.0,3888.1953125
247,355.0,10353.9599609375
248,254.0,6480.43603515625
249,328.0,8788.8359375
250,358.0,9565.7265625
251,189.0,4149.87255859375
252,383.0,10361.71875
253,331.0,9436.7412109375
254,270.0,7136.4091796875
255,168.0,3889.12890625
256,377.0,10598.3310546875
257,183.0,4187.51904296875
258,226.0,5745.2939453125
259,231.0,5587.03955078125
260,227.0,5173.88232421875
261,195.0,4300.07666015625
262,231.0,5502.861328125
263,192.0,4046.28955078125
264,235.0,5704.3017578125
