episode,reward,loss
1,23.0,180.01834106445312
2,23.0,175.66004943847656
3,12.0,51.97514724731445
4,16.0,90.5322036743164
5,14.0,67.8531494140625
6,48.0,708.7178344726562
7,17.0,100.30165100097656
8,21.0,145.8704376220703
9,17.0,96.38694763183594
10,15.0,85.43824005126953
11,12.0,58.88514709472656
12,13.0,56.21435546875
13,15.0,75.83710479736328
14,26.0,221.6238555908203
15,22.0,158.62933349609375
16,26.0,217.42922973632812
17,21.0,146.1494903564453
18,26.0,216.49229431152344
19,19.0,119.58041381835938
20,51.0,749.3175048828125
21,17.0,96.2100830078125
22,30.0,280.4016418457031
23,37.0,413.5506591796875
24,19.0,128.7644500732422
25,33.0,338.92041015625
26,36.0,402.69952392578125
27,23.0,166.62612915039062
28,27.0,224.9799041748047
29,25.0,203.488037109375
30,20.0,145.11907958984375
31,14.0,75.83171081542969
32,28.0,241.4554443359375
33,15.0,77.64265441894531
34,28.0,245.9967041015625
35,33.0,336.2552795410156
36,19.0,124.94985961914062
37,41.0,509.7499084472656
38,20.0,135.54962158203125
39,34.0,344.69012451171875
40,24.0,190.670654296875
41,48.0,673.6758422851562
42,32.0,317.9299621582031
43,19.0,120.35355377197266
44,33.0,341.1695556640625
45,46.0,611.4148559570312
46,50.0,738.6576538085938
47,18.0,117.94888305664062
48,18.0,109.57410430908203
49,78.0,1591.759765625
50,31.0,293.2745361328125
51,40.0,466.4152526855469
52,23.0,167.6767578125
53,28.0,237.84951782226562
54,39.0,460.2658996582031
55,42.0,515.0211791992188
56,28.0,234.1385498046875
57,37.0,414.1669921875
58,15.0,77.43634796142578
59,28.0,241.02487182617188
60,18.0,109.62336730957031
61,26.0,199.32028198242188
62,24.0,181.54693603515625
63,43.0,574.7122192382812
64,51.0,744.4633178710938
65,14.0,69.50056457519531
66,50.0,701.3549194335938
67,26.0,259.6015930175781
68,48.0,648.6307983398438
69,26.0,201.80795288085938
70,46.0,595.1259155273438
71,64.0,1126.5355224609375
72,28.0,235.93775939941406
73,35.0,352.5037841796875
74,45.0,556.6392822265625
75,112.0,2943.556640625
76,23.0,171.50173950195312
77,54.0,794.6593017578125
78,48.0,657.3307495117188
79,25.0,210.51866149902344
80,37.0,390.67376708984375
81,81.0,1680.0986328125
82,110.0,2693.294921875
83,102.0,2454.989501953125
84,15.0,89.79326629638672
85,79.0,1514.9429931640625
