episode,total_steps,reward,length,mean_loss,epsilon
274,29917,-96.729879649931,151,79.38374752319412,0.715798
275,30045,-47.89478884689863,128,87.48480468057096,0.714582
276,30140,-124.09005886635875,95,113.27706025650626,0.7136795
277,30312,-69.36219080412917,172,69.45217164172682,0.7120455
278,30434,-67.86604174243573,122,111.37711560530741,0.7108865
279,30544,-33.03267340424192,110,100.56784715652466,0.7098415
280,30713,-57.608610994335706,169,101.9503569863957,0.7082360000000001
281,30813,-109.05632404761934,100,160.91208260178567,0.7072860000000001
282,30884,-73.11667476332741,71,83.66803750857501,0.7066115
283,31003,-129.65996928976995,119,127.5222447249068,0.705481
284,31138,-69.11181711356855,135,88.48099516232809,0.7041985
285,31231,-19.160621522204693,93,86.03245163604777,0.7033149999999999
286,31364,-24.030340860202003,133,72.17896891267677,0.7020515
287,31661,-174.38602493340315,297,75.51393857106616,0.69923
288,31852,-217.8954543253576,191,77.32911546192868,0.6974155
289,31973,-83.01853770832142,121,97.61879484614064,0.696266
290,32055,-83.87427479521455,82,106.850249935941,0.695487
291,32131,-48.36330088278145,76,109.9861826190823,0.6947650000000001
292,32220,-77.01984320503541,89,85.8212822943591,0.6939195
293,32362,-50.990502864584386,142,76.55443501388523,0.6925705
294,32473,-89.19918942015293,111,71.16820338073077,0.691516
295,32541,-41.51741425771254,68,75.4581903850331,0.69087
296,32649,-70.25716570969333,108,85.46639447521281,0.689844
297,32722,-51.84133618549594,73,90.48892646293118,0.6891505
298,32835,-59.259802271435504,113,67.84805631215593,0.688077
299,32952,-59.23034647651559,117,78.9978877275418,0.6869655
300,33050,-86.08703573348193,98,89.36328842202012,0.6860345
301,33121,-55.50969811309439,71,67.36460643419078,0.68536
302,33190,-73.45908173376853,69,100.00030530708423,0.6847045
303,33297,-98.91155322989884,107,91.37756637769324,0.6836880000000001
304,33419,-36.53401965052436,122,105.3588534974661,0.682529
305,33537,-36.4482764733048,118,110.56222177966167,0.681408
306,33712,-74.80749959462923,175,103.52010198661259,0.6797455
307,33827,-52.589079609768774,115,64.36007509024247,0.678653
308,33913,-25.181604207241648,86,72.4992793604385,0.6778360000000001
309,33988,-58.109736691471326,75,97.12315474669138,0.6771235
310,34988,34.914989425045775,1000,83.27470512378216,0.6676234999999999
311,35097,-105.83615991385815,109,116.86288399324505,0.666588
312,35247,-31.338082165216093,150,99.19728769381841,0.665163
313,35338,-80.75965817553283,91,119.77450263631214,0.6642985
314,35418,-69.65632816776619,80,97.82437608093024,0.6635385
315,35485,-6.124278790247786,67,121.9683427810669,0.6629020000000001
316,35556,-85.03320867777023,71,132.6458722873473,0.6622275
317,35667,-0.8666599633920953,111,101.17682990297541,0.661173
318,35762,-49.84785069154664,95,100.75343092868202,0.6602705
319,36041,-132.64281675684103,279,98.0392605499982,0.6576200000000001
320,36132,-51.50313085046621,91,93.74197757768107,0.6567555
321,36240,-90.9419927940708,108,88.10259828081837,0.6557295000000001
322,36361,-49.95303324316298,121,150.87829914762955,0.65458
323,36441,-50.295610395063775,80,140.09261426627637,0.6538200000000001
324,36521,-67.81721375007584,80,101.83636880517005,0.65306
325,36626,-82.69437050654017,105,87.13586431457882,0.6520625
326,36763,-58.40937111479004,137,55.662915422968624,0.650761
327,36863,-75.82058577630616,100,72.11792497992515,0.649811
328,36928,-45.684691444034634,65,105.89909327030182,0.6491935
329,37056,-72.73781770841525,128,106.59335543960333,0.6479775000000001
330,37176,-92.77017357490531,120,93.88646613160769,0.6468375
331,37330,-48.397348233163214,154,92.77030694407303,0.6453745
332,37441,-51.96759213427828,111,73.46288813878824,0.64432
333,37593,-73.67988599029547,152,136.0513132998818,0.642876
334,37745,-146.30294259547907,152,83.32482169176403,0.641432
335,37851,6.131907719481362,106,35.04269940785642,0.640425
336,37937,-70.56447282476154,86,198.75453793586686,0.6396080000000001
337,38085,-5.191508317543935,148,109.10947511325011,0.6382019999999999
338,38174,-58.3503060239172,89,145.5235981003622,0.6373565
339,38283,-44.038373058279035,109,120.66404384866767,0.636321
340,38366,-60.94110236709203,83,129.90705851330816,0.6355325000000001
341,38469,-83.80119759417195,103,138.1809653900202,0.6345540000000001
342,38591,-62.74321290361036,122,107.48311035945767,0.6333949999999999
343,38687,-64.22551296285573,96,148.1347367875278,0.632483
344,38805,-117.5309980772301,118,76.79143728745186,0.631362
345,38937,-125.4221684880762,132,137.39262426260746,0.6301080000000001
346,39037,-76.57364554757552,100,76.70372599601745,0.6291580000000001
347,39174,20.833475833017886,137,123.71088665158209,0.6278565
348,39290,-35.699970431334435,116,86.75054224811751,0.6267545
349,39402,-12.144801801549164,112,94.33101235010794,0.6256904999999999
350,39550,-21.11220798189167,148,137.26755544946,0.6242845
351,39634,-37.75444331526219,84,81.87130344055947,0.6234865
352,39813,-139.4264950597198,179,122.1918889457287,0.6217860000000001
353,39937,-81.75325755595173,124,139.42732131000488,0.620608
354,40005,-56.49800972280799,68,176.62521282189033,0.619962
355,40066,-66.9966378992453,61,124.18229085500123,0.6193825
356,40165,-40.706739764108036,99,157.5892853616464,0.618442
357,40286,-58.6414951465868,121,109.05186521711428,0.6172925
358,40412,-104.09023076234718,126,99.26278176288756,0.6160955
359,40530,-82.48732127884281,118,97.08697464809579,0.6149745
360,40624,-6.947802312903534,94,151.7623985143418,0.6140815000000001
361,40713,-9.829181615396237,89,152.07882978407184,0.6132360000000001
362,40812,-84.29247832086897,99,138.99963326285584,0.6122955000000001
363,40910,-51.99184741491335,98,155.28386670107744,0.6113645000000001
364,41022,-88.18361889584547,112,139.85883383452892,0.6103005
365,41145,-60.42647815014155,123,85.24826704874272,0.609132
366,41216,-71.66274082940117,71,122.27391205203365,0.6084575
367,41310,12.450423977677119,94,92.20226182075257,0.6075645000000001
368,41422,-87.58782670710818,112,270.8327455786722,0.6065005
369,41494,-58.24694664951471,72,145.85538797577223,0.6058165
370,41609,-31.19143949274242,115,146.75318690693896,0.604724
371,41730,-48.10517454567177,121,108.16814022517401,0.6035745
372,41839,-57.816303730637365,109,158.63100603195505,0.602539
373,41947,5.202159756498347,108,178.37106741136975,0.601513
374,42045,-89.610951393437,98,120.27301944032007,0.6005820000000001
375,42130,0.05724151501382835,85,125.4383882185992,0.5997745000000001
376,42249,-32.68901583434521,119,150.5481838809342,0.598644
377,42348,-53.30620500108053,99,161.82245419242165,0.5977034999999999
378,42442,-126.29958079674209,94,196.35198295243242,0.5968105
379,42587,-91.01407301110353,145,99.41128392466183,0.595433
380,42691,-26.481416217492608,104,91.03474568862181,0.594445
381,42783,-63.17475675056119,92,187.2058560653873,0.5935710000000001
382,42883,-38.550129875190606,100,100.4215821158886,0.5926210000000001
383,42972,-17.97636793900942,89,103.12976595926821,0.5917755
384,43090,-91.51725730142394,118,109.85353822526285,0.5906545000000001
385,43179,-44.5943576365351,89,180.64269894562412,0.589809
386,43278,-62.72240837425147,99,159.55216533246667,0.5888685
387,43373,-30.53644179756006,95,113.59330874869698,0.587966
388,43505,-64.41704601820797,132,146.53339602188632,0.586712
389,43628,-12.139418314283816,123,65.68452711318567,0.5855435
390,43711,-111.09221988655057,83,167.91340527046157,0.584755
391,43791,-89.22214602101243,80,102.18054285496473,0.583995
392,43896,-67.32768269272155,105,155.7425579025632,0.5829975000000001
393,43976,-108.50137915617245,80,130.61307992637157,0.5822375
394,44108,-104.51699255530121,132,75.16156670993024,0.5809835
395,44182,-69.1254188636874,74,123.84320379270089,0.5802805
396,44288,-55.18250402211223,106,123.78437195633943,0.5792735
397,44392,-45.02664178418118,104,78.84315872421631,0.5782855
398,44493,-91.47470309323118,101,157.66213324518486,0.577326
399,44582,1.3907740175010304,89,55.89248485377665,0.5764805000000001
400,44665,-76.36733610881396,83,191.06580651955431,0.5756920000000001
401,44743,-47.69184997188046,78,117.18410335442958,0.574951
402,44862,-98.66975496363465,119,106.4429776317933,0.5738205000000001
403,44979,-68.83774532402471,117,126.9029102356006,0.572709
404,45056,-51.8489471076271,77,139.04156181874214,0.5719775
405,45168,-77.08038810228283,112,102.89984941482544,0.5709135000000001
406,45302,-55.94568128018473,134,115.35343210732759,0.5696405
407,45426,-37.52410287141545,124,129.26048154792477,0.5684625000000001
408,45523,-45.3345696007935,97,69.98289245305602,0.5675410000000001
409,45595,-95.62829971634947,72,96.26999563972156,0.5668569999999999
410,45696,-88.18555922425777,101,137.93715654269303,0.5658974999999999
411,45801,-31.259185399207908,105,121.13530562264579,0.5649
412,45886,-131.45700868060544,85,161.42129928785212,0.5640925000000001
413,45966,-10.072118551700186,80,120.77417419850826,0.5633325
414,46052,-26.75408314660727,86,84.17942246032315,0.5625155000000001
415,46179,-196.0843340155664,127,195.529416505746,0.5613090000000001
416,46263,-21.12636400670945,84,122.2201900709243,0.560511
417,46373,-59.35514900162883,110,75.97637549313632,0.559466
418,46489,-60.303555784904525,116,92.32696904704488,0.5583640000000001
419,46617,-35.607410200034295,128,182.53213999792933,0.557148
420,46702,-70.81637020312925,85,90.38387281473945,0.5563405
421,46812,-28.694059008554376,110,170.34780805327676,0.5552954999999999
422,46883,-41.12758392365825,71,106.19906455194446,0.554621
423,46985,-49.07070269331871,102,88.72345963529511,0.553652
424,47054,-21.77604234376642,69,133.03453435068545,0.5529965
425,47144,-71.67150078171593,90,180.5633601029714,0.5521415000000001
426,47241,-60.69196776370906,97,105.02768700024517,0.55122
427,47381,-20.149980867429974,140,133.96099979451725,0.54989
428,47499,-85.7230203058214,118,114.170575981423,0.5487690000000001
429,47590,-173.86103674440426,91,107.41543204443795,0.5479045
430,47673,-52.67608993605941,83,188.43787741661072,0.547116
431,47804,-126.15351354719436,131,120.8432817550106,0.5458715000000001
432,47923,-26.815856544709234,119,147.17176780580473,0.544741
433,48030,-58.9217549404145,107,137.06633985711036,0.5437244999999999
434,48131,-11.895993841409648,101,158.8976192049461,0.5427649999999999
435,48231,-24.928234279270242,100,132.59048604249955,0.5418149999999999
436,48321,28.448585552032938,90,113.58508734703064,0.54096
437,48413,-7.571131582903988,92,82.81237799188365,0.5400860000000001
438,48550,15.517181784049612,137,185.9318661602744,0.5387845
439,48672,10.593956817192264,122,166.01026279027346,0.5376255000000001
440,48785,-27.889221637404717,113,221.33402653922022,0.536552
441,48884,-57.71513515794606,99,138.4046735980294,0.5356115
442,49007,-152.77584235666424,123,127.69871747396826,0.534443
443,49106,-46.512037257034336,99,64.62766153523417,0.5335025
444,49238,18.13440637705476,132,142.7285440076481,0.5322485000000001
445,49334,-22.220332932842766,96,95.33214120691021,0.5313365000000001
446,49411,-32.249062907196674,77,139.46539236043955,0.530605
447,49518,-87.40503341731541,107,96.8205037462377,0.5295885
448,49607,-1.0435523928877188,89,181.5363557753938,0.528743
449,49674,-44.2273973633492,67,121.55574862814662,0.5281065
450,49749,-16.864187912088028,75,92.63242355028788,0.527394
451,49860,-45.370919741131914,111,69.36029000003059,0.5263395
452,49932,-54.392193803292315,72,227.16615902218552,0.5256555
453,50006,-19.56907098409853,74,72.11629919103675,0.5249525
454,50087,-21.43898555898211,81,151.6232956427115,0.5241830000000001
455,50181,-68.52950953542518,94,104.60251034574306,0.52329
456,50262,-68.26621995608917,81,109.36103927794798,0.5225204999999999
457,50366,-41.58902040438801,104,120.90885072258803,0.5215325
458,50465,-73.40924798634677,99,76.98237345194576,0.520592
459,50558,-77.90046767162937,93,156.332469273639,0.5197085000000001
460,50692,-93.05235038905644,134,123.22445596154057,0.5184355
461,50793,-56.806478662177724,101,132.462258199654,0.517476
462,50872,-34.95895692609689,79,183.59953044788747,0.5167255
463,50976,-43.36143412182233,104,89.59370753283685,0.5157375
464,51077,-68.56794779390904,101,159.00536863284535,0.514778
465,51176,-1.7132130282149944,99,71.5693657193521,0.5138375
466,51245,-13.223794724743485,69,74.72762676598369,0.513182
467,51390,22.983265472893493,145,114.00927186012268,0.5118045
468,51507,-26.066889611040523,117,105.4950285120907,0.5106930000000001
469,51602,14.31949602421156,95,118.72359165392425,0.5097905
470,51675,-27.68183732506094,73,33.94774080955819,0.509097
471,51765,-10.092785018719852,90,42.53618218898773,0.5082420000000001
472,51848,-43.40341569973566,83,77.80777125904359,0.5074535
473,51966,-32.290733226532254,118,94.55580480523028,0.5063325000000001
474,52082,-173.98926543158035,116,149.41551468187365,0.5052305
475,52180,-26.963750853031357,98,76.73837751393415,0.5042995000000001
476,52253,-7.359570379875606,73,136.0780623873619,0.503606
