episode,reward,loss
1,23.0,180.01834106445312
2,23.0,172.97421264648438
3,12.0,51.03145980834961
4,16.0,91.3472900390625
5,11.0,37.45679473876953
6,12.0,44.766014099121094
7,18.0,113.97785186767578
8,12.0,43.563690185546875
9,14.0,57.62834167480469
10,24.0,191.16456604003906
11,16.0,82.44473266601562
12,20.0,124.46778869628906
13,22.0,154.69656372070312
14,13.0,51.446685791015625
15,18.0,97.30696868896484
16,21.0,134.03611755371094
17,18.0,99.98380279541016
18,20.0,114.12788391113281
19,21.0,127.69723510742188
20,17.0,84.44023132324219
21,11.0,36.26084899902344
22,13.0,48.532718658447266
23,17.0,81.71330261230469
24,24.0,165.39639282226562
25,20.0,116.01858520507812
26,12.0,42.25910949707031
27,18.0,97.16854095458984
28,25.0,183.29017639160156
29,12.0,40.010498046875
30,23.0,204.00050354003906
31,34.0,363.4715576171875
32,16.0,75.82296752929688
33,29.0,252.088623046875
34,67.0,1117.823486328125
35,13.0,64.57666778564453
36,41.0,502.1609191894531
37,29.0,268.30328369140625
38,57.0,821.9547729492188
39,28.0,271.1132507324219
40,62.0,930.6130981445312
41,16.0,96.92401123046875
42,25.0,200.35594177246094
43,41.0,486.3132629394531
44,45.0,526.7372436523438
45,28.0,234.74314880371094
46,47.0,620.61962890625
47,59.0,886.544921875
48,78.0,1489.18359375
49,96.0,2165.705810546875
50,63.0,963.1595458984375
51,82.0,1571.85791015625
52,50.0,656.6377563476562
53,46.0,528.5951538085938
54,35.0,311.75579833984375
55,22.0,136.46815490722656
56,115.0,2869.2041015625
57,29.0,211.044677734375
58,26.0,184.9613800048828
59,32.0,263.8634338378906
60,75.0,1409.4063720703125
61,41.0,405.2191467285156
62,30.0,212.07168579101562
63,35.0,320.508056640625
64,36.0,367.49908447265625
65,59.0,784.881103515625
66,34.0,284.5218200683594
67,33.0,261.6630554199219
68,55.0,769.4129638671875
69,32.0,267.8481140136719
70,54.0,667.5669555664062
71,46.0,512.2713012695312
72,53.0,700.0026245117188
73,57.0,800.2501831054688
74,48.0,503.4025573730469
75,64.0,948.1685791015625
76,54.0,677.9341430664062
77,65.0,953.8529052734375
78,83.0,1630.42431640625
79,59.0,828.1423950195312
80,101.0,2184.7646484375
81,106.0,2272.518310546875
82,82.0,1390.48193359375
83,95.0,1831.7301025390625
84,63.0,855.7925415039062
85,86.0,1546.24072265625
86,50.0,607.3533325195312
87,39.0,407.3511962890625
88,36.0,337.6155090332031
89,97.0,1754.499755859375
90,32.0,285.08551025390625
91,55.0,717.3125
92,64.0,907.4207763671875
93,56.0,717.2184448242188
94,72.0,1060.3956298828125
95,43.0,438.16943359375
96,39.0,335.9873352050781
97,53.0,650.3186645507812
98,44.0,465.2300720214844
99,62.0,896.7298583984375
100,39.0,342.978759765625
101,62.0,1074.34619140625
102,45.0,531.85205078125
103,60.0,809.6627807617188
104,68.0,1174.8524169921875
105,40.0,394.0607604980469
106,49.0,565.4948120117188
107,52.0,539.98095703125
108,57.0,677.3211669921875
109,59.0,752.7904052734375
110,96.0,1706.4822998046875
111,75.0,1269.0289306640625
112,34.0,303.92169189453125
113,53.0,572.3407592773438
114,91.0,1711.9532470703125
