episode,reward,loss
116,54.0,600.4765014648438
117,103.0,2093.739501953125
118,142.0,3512.081298828125
119,109.0,2296.814453125
120,166.0,4624.302734375
121,160.0,4201.81201171875
122,240.0,7648.0244140625
123,140.0,3328.138916015625
124,283.0,10547.783203125
125,137.0,3534.810791015625
126,154.0,3967.381103515625
127,155.0,3810.816162109375
128,329.0,11994.759765625
129,260.0,8684.1220703125
130,219.0,6968.12890625
131,500.0,20930.30859375
132,406.0,15499.0908203125
133,300.0,9842.59765625
134,373.0,15372.7861328125
135,342.0,12067.298828125
136,248.0,8127.8671875
137,210.0,5964.7919921875
138,137.0,2830.806396484375
139,182.0,4866.25390625
140,156.0,4050.13818359375
141,153.0,4158.74365234375
142,107.0,2142.7236328125
143,137.0,3077.46826171875
144,65.0,1062.0948486328125
145,153.0,3417.21240234375
146,154.0,3492.2958984375
147,120.0,2288.62353515625
148,150.0,3602.630126953125
149,129.0,2797.908203125
150,133.0,2824.163818359375
151,141.0,2983.056396484375
152,138.0,3682.1923828125
153,117.0,2473.984130859375
154,128.0,2976.43896484375
155,166.0,4454.09716796875
156,133.0,2932.18359375
157,132.0,2732.330810546875
158,177.0,4592.72216796875
159,162.0,3542.918212890625
160,147.0,3527.4833984375
161,186.0,5544.26611328125
162,193.0,5932.9267578125
163,215.0,5933.0947265625
164,195.0,5080.41943359375
165,211.0,5838.68798828125
166,229.0,6817.22509765625
167,323.0,11918.771484375
168,261.0,8433.3115234375
169,355.0,13594.689453125
170,448.0,16693.208984375
171,500.0,18672.26953125
172,500.0,19532.279296875
173,500.0,18472.453125
174,500.0,19775.572265625
175,500.0,19216.046875
176,500.0,19653.716796875
177,500.0,19185.701171875
178,235.0,7305.8642578125
179,500.0,18485.458984375
180,500.0,19188.587890625
181,500.0,19798.328125
182,500.0,19470.798828125
183,500.0,19707.66796875
184,500.0,19721.1796875
185,84.0,1575.03271484375
186,500.0,18327.54296875
187,283.0,8018.5078125
188,207.0,5518.9541015625
189,226.0,6025.18408203125
190,213.0,5849.2255859375
191,202.0,5667.6220703125
192,210.0,5572.458984375
193,140.0,3621.1923828125
194,107.0,1883.3499755859375
195,238.0,6484.31982421875
196,213.0,5448.087890625
197,133.0,2493.7392578125
198,128.0,2234.33056640625
199,228.0,5984.18994140625
200,105.0,1682.8438720703125
201,120.0,2331.16650390625
202,118.0,2112.68359375
203,114.0,1864.9404296875
204,123.0,2093.4912109375
205,108.0,1690.7120361328125
206,253.0,7717.8466796875
207,118.0,2298.23486328125
208,117.0,1975.40185546875
209,210.0,4919.9375
210,216.0,5262.9794921875
211,131.0,2679.98681640625
212,120.0,2085.07568359375
213,138.0,2755.8154296875
214,115.0,2066.879638671875
215,103.0,1620.5230712890625
216,119.0,1974.833984375
217,205.0,5314.8916015625
218,230.0,6205.41748046875
219,123.0,2383.733642578125
220,139.0,2270.885986328125
221,139.0,2607.5419921875
222,206.0,4989.6513671875
223,127.0,2183.663330078125
224,143.0,2636.993896484375
225,230.0,6091.56201171875
226,240.0,6752.3984375
227,208.0,4467.17138671875
228,140.0,2804.49951171875
229,203.0,4569.7939453125
230,122.0,2002.7452392578125
231,240.0,6135.45849609375
232,320.0,8400.1640625
233,227.0,5319.283203125
234,201.0,5087.0009765625
235,408.0,12685.1875
236,328.0,8789.9560546875
237,212.0,5496.9384765625
238,202.0,5626.5234375
239,500.0,16195.107421875
240,405.0,12663.2431640625
241,436.0,12694.044921875
242,303.0,8132.7294921875
243,231.0,6330.8671875
244,387.0,12876.962890625
245,500.0,16732.83984375
246,500.0,16554.92578125
247,500.0,17424.06640625
248,500.0,17023.611328125
249,500.0,15942.9833984375
250,500.0,19290.68359375
251,500.0,16383.9453125
252,500.0,16128.8486328125
253,500.0,17205.92578125
254,500.0,17228.26171875
255,144.0,2827.895751953125
256,116.0,2500.744384765625
257,141.0,3177.24267578125
258,254.0,6245.85791015625
259,313.0,9220.884765625
260,126.0,2025.766357421875
261,259.0,7550.41748046875
262,277.0,8411.7646484375
263,297.0,8956.5048828125
264,261.0,7375.14013671875
265,277.0,7835.6689453125
266,251.0,7556.79052734375
267,127.0,2254.103271484375
268,141.0,2568.214111328125
269,129.0,2082.928466796875
270,119.0,2126.125732421875
271,272.0,7767.33251953125
272,124.0,1939.9676513671875
273,277.0,7898.365234375
274,265.0,7723.205078125
275,289.0,8628.58984375
276,500.0,17926.48828125
277,394.0,13836.302734375
278,500.0,17744.943359375
279,201.0,4532.6865234375
280,108.0,1970.058349609375
281,114.0,1845.6573486328125
282,119.0,1984.3631591796875
283,224.0,6029.88671875
284,140.0,2612.984375
285,112.0,1836.259521484375
286,114.0,2266.32470703125
287,500.0,18196.47265625
288,111.0,1935.359619140625
289,131.0,2179.828369140625
290,463.0,14883.4921875
291,142.0,2695.166015625
292,118.0,1642.8194580078125
293,100.0,1352.84375
294,129.0,2341.5029296875
295,119.0,1651.80712890625
296,118.0,2217.8037109375
297,105.0,1632.92529296875
298,419.0,13395.5302734375
299,170.0,4129.61328125
300,190.0,4242.361328125
301,500.0,17172.62890625
302,500.0,17141.669921875
303,107.0,1352.9443359375
304,110.0,1545.84326171875
305,500.0,18033.32421875
306,104.0,1773.6922607421875
307,500.0,17655.994140625
308,500.0,18362.1875
309,268.0,7749.2900390625
310,500.0,16670.953125
311,500.0,18347.845703125
312,494.0,17771.103515625
313,500.0,18440.5078125
314,500.0,17379.73046875
315,500.0,18171.146484375
316,500.0,17126.5546875
317,500.0,18146.2109375
318,500.0,17885.568359375
319,500.0,17890.2734375
320,500.0,18612.78515625
321,500.0,17841.82421875
322,500.0,17459.9375
323,500.0,16746.69140625
324,500.0,18804.955078125
325,500.0,19408.0234375
326,500.0,17420.24609375
327,500.0,17363.9609375
328,500.0,18231.439453125
329,500.0,18335.916015625
330,500.0,17263.376953125
331,500.0,17138.0078125
332,500.0,19469.869140625
333,500.0,17246.41015625
334,500.0,18808.45703125
335,500.0,16925.310546875
336,500.0,17908.607421875
337,500.0,17096.189453125
338,500.0,18724.453125
339,106.0,1620.0191650390625
340,500.0,17762.44921875
341,500.0,18990.22265625
342,500.0,16325.4306640625
343,180.0,4356.91064453125
344,500.0,18565.29296875
345,500.0,17399.7265625
346,500.0,18473.701171875
347,500.0,16450.701171875
348,500.0,16582.21484375
349,500.0,17565.328125
350,500.0,18895.759765625
351,500.0,17600.580078125
352,500.0,17675.958984375
353,500.0,17638.25
354,500.0,17907.046875
355,500.0,17847.52734375
356,500.0,18429.3359375
357,500.0,17615.41015625
358,500.0,17735.16796875
359,231.0,5838.58837890625
360,325.0,9580.404296875
361,238.0,6592.9208984375
362,245.0,6844.8408203125
363,234.0,6304.48486328125
364,206.0,4424.81201171875
365,215.0,5325.13671875
366,237.0,6149.23974609375
367,116.0,2091.55322265625
368,230.0,6482.5693359375
369,135.0,2510.3818359375
370,117.0,2099.78076171875
371,195.0,5355.1953125
372,136.0,2806.7265625
373,225.0,5376.45947265625
374,208.0,5078.29296875
375,199.0,4509.5224609375
376,225.0,6056.97021484375
377,230.0,6468.28076171875
378,215.0,5814.47705078125
379,222.0,5467.33935546875
380,240.0,6162.1923828125
381,220.0,6167.24658203125
382,232.0,6292.12890625
383,234.0,6337.88671875
384,223.0,5808.81591796875
385,213.0,5518.91748046875
386,225.0,5915.39501953125
387,215.0,5291.287109375
388,232.0,6572.11474609375
389,260.0,7444.17822265625
390,244.0,6798.8935546875
391,225.0,6466.20361328125
392,255.0,7280.80615234375
393,208.0,5481.751953125
394,220.0,5377.3955078125
395,237.0,5603.3134765625
396,234.0,6478.05810546875
397,230.0,6547.0361328125
398,231.0,6126.2666015625
399,232.0,5872.990234375
400,215.0,5174.21240234375
401,240.0,6520.8720703125
402,226.0,5854.77978515625
403,212.0,6026.4775390625
404,237.0,6122.99267578125
405,226.0,5838.74755859375
406,222.0,5411.92431640625
407,245.0,6837.5205078125
408,215.0,5363.6796875
409,230.0,6241.57421875
410,286.0,8674.66015625
411,237.0,6550.740234375
412,228.0,6066.7626953125
413,249.0,7252.95361328125
414,259.0,7597.44970703125
415,245.0,7678.0927734375
416,211.0,5656.4091796875
417,222.0,6300.263671875
418,242.0,6785.76318359375
419,217.0,5357.611328125
420,220.0,5691.3017578125
421,234.0,6677.33544921875
422,200.0,4763.9658203125
423,204.0,6263.69091796875
424,200.0,4930.21142578125
425,199.0,4816.96923828125
426,207.0,5679.93017578125
427,178.0,4520.48876953125
428,177.0,4415.68212890625
429,190.0,4742.6728515625
430,177.0,4081.256591796875
431,185.0,4465.8701171875
432,193.0,5108.85107421875
433,27.0,173.65087890625
434,177.0,4199.83544921875
435,188.0,4832.18994140625
436,171.0,4029.3447265625
437,155.0,3127.764892578125
438,178.0,4644.83544921875
439,185.0,4522.0185546875
440,170.0,3935.06005859375
441,178.0,4728.7412109375
442,152.0,3315.983642578125
443,176.0,3906.624755859375
444,180.0,4238.2392578125
445,152.0,3832.3916015625
446,161.0,3692.12060546875
447,159.0,3454.6376953125
448,144.0,3129.3642578125
449,33.0,225.6925811767578
450,166.0,4257.26806640625
451,132.0,2708.47509765625
452,151.0,2888.11328125
453,143.0,2989.01416015625
454,149.0,3057.456298828125
455,132.0,2999.34326171875
456,174.0,4468.9736328125
457,98.0,1732.1390380859375
458,150.0,3828.634521484375
459,142.0,2997.3203125
460,161.0,3564.91748046875
461,149.0,3039.833984375
462,157.0,3425.3037109375
463,151.0,3049.66796875
464,158.0,3448.55419921875
465,149.0,3140.351806640625
466,151.0,3435.34228515625
467,153.0,3473.131591796875
468,164.0,3556.61474609375
469,160.0,3603.593505859375
470,167.0,4235.1181640625
471,167.0,4002.5302734375
472,152.0,3675.212890625
473,164.0,3920.06689453125
474,158.0,3512.643798828125
475,176.0,3878.135498046875
476,160.0,4023.6513671875
477,172.0,4370.2900390625
478,132.0,2727.936767578125
479,162.0,3741.4169921875
480,165.0,4141.99169921875
481,164.0,4254.765625
482,164.0,3898.361328125
483,157.0,3577.667724609375
484,159.0,3801.337890625
485,160.0,3842.664306640625
486,164.0,3823.79541015625
487,174.0,4862.20751953125
488,167.0,3587.66064453125
489,164.0,3691.49658203125
490,162.0,3985.30322265625
491,160.0,3773.689453125
492,171.0,4285.19873046875
493,159.0,3493.9443359375
494,164.0,4040.085693359375
495,157.0,4120.64794921875
496,157.0,3952.33935546875
497,149.0,3451.96484375
498,150.0,3464.504150390625
499,141.0,3188.09814453125
500,142.0,3058.762451171875
501,139.0,2933.4482421875
502,153.0,3713.89453125
503,152.0,3404.778076171875
504,152.0,3732.828369140625
505,18.0,94.79972839355469
506,133.0,2912.392822265625
507,22.0,96.24937438964844
508,151.0,3848.205078125
509,133.0,3119.09814453125
510,162.0,4234.95947265625
511,147.0,3538.4638671875
512,156.0,3953.6494140625
513,150.0,3972.712646484375
514,145.0,3258.325927734375
515,164.0,4384.3427734375
516,158.0,3872.804443359375
517,164.0,4211.7900390625
518,166.0,4255.583984375
519,157.0,3906.499267578125
520,171.0,4951.4912109375
521,174.0,4655.580078125
522,170.0,4405.83984375
523,176.0,4659.07373046875
524,175.0,4445.375
525,180.0,4306.57470703125
526,189.0,5412.25927734375
527,174.0,4167.859375
528,200.0,5644.33056640625
529,199.0,5653.6435546875
530,190.0,5135.72998046875
531,200.0,5710.08642578125
532,209.0,5709.57373046875
533,226.0,7499.875
534,218.0,6566.50537109375
535,214.0,6713.5302734375
536,241.0,7851.4599609375
537,227.0,6645.9267578125
538,225.0,6963.35498046875
539,250.0,7895.884765625
540,268.0,9614.1865234375
541,261.0,8639.2763671875
542,258.0,8573.4970703125
543,275.0,9322.2265625
544,301.0,10744.9248046875
545,286.0,9386.810546875
546,272.0,9350.9404296875
547,291.0,9679.791015625
548,300.0,10339.6044921875
549,328.0,12169.5498046875
550,312.0,11150.509765625
551,346.0,12803.0693359375
552,290.0,9789.7939453125
553,382.0,15343.85546875
554,378.0,15020.7958984375
555,390.0,15359.3330078125
556,492.0,21641.330078125
557,419.0,16957.8046875
558,407.0,16009.05078125
559,412.0,15688.484375
560,426.0,17682.9140625
561,365.0,14256.693359375
562,381.0,15040.25
563,328.0,12596.962890625
564,317.0,11076.9384765625
565,299.0,10249.701171875
566,275.0,8919.7841796875
567,286.0,9823.3515625
568,249.0,7699.17138671875
569,263.0,8604.2939453125
570,239.0,7624.1484375
571,283.0,9621.9091796875
572,255.0,8856.7021484375
573,274.0,9066.84375
574,275.0,8809.5
575,249.0,7768.03662109375
576,253.0,7727.251953125
577,283.0,10516.912109375
578,282.0,9693.12109375
579,274.0,8909.0263671875
580,254.0,7859.5537109375
581,267.0,8964.294921875
582,280.0,9068.1611328125
583,269.0,9053.935546875
584,315.0,11326.068359375
585,242.0,7851.07958984375
586,299.0,10116.0087890625
587,319.0,11886.69140625
588,332.0,11539.20703125
589,334.0,11776.892578125
590,346.0,12661.345703125
591,405.0,15915.759765625
592,433.0,17741.205078125
593,500.0,21128.994140625
594,500.0,20729.03515625
595,500.0,20337.0234375
596,500.0,19165.126953125
597,500.0,20161.849609375
598,500.0,19941.501953125
599,500.0,19231.515625
600,500.0,19488.51171875
601,500.0,20085.7421875
602,500.0,18843.951171875
603,500.0,19750.92578125
604,500.0,20249.625
605,500.0,19082.3671875
606,500.0,19684.224609375
607,500.0,19370.26953125
608,500.0,19866.380859375
609,500.0,19810.126953125
610,496.0,18588.40625
611,398.0,14492.12890625
612,369.0,12753.2958984375
613,374.0,13350.4765625
614,387.0,13355.341796875
615,319.0,10178.482421875
616,371.0,14062.634765625
617,349.0,12648.2451171875
618,388.0,14417.9267578125
619,341.0,11876.6748046875
620,375.0,13581.8623046875
621,317.0,11435.8349609375
622,428.0,16233.2578125
623,413.0,15787.5283203125
624,384.0,13579.162109375
625,378.0,13553.009765625
626,452.0,17395.595703125
627,380.0,14453.1748046875
628,438.0,17501.126953125
629,428.0,17001.912109375
630,438.0,17262.59375
631,477.0,19760.5
632,500.0,20408.818359375
633,488.0,20506.48828125
634,500.0,19599.732421875
635,500.0,19872.740234375
636,500.0,20243.4921875
637,500.0,20190.267578125
638,500.0,20764.69140625
639,500.0,20493.06640625
640,500.0,20275.638671875
641,500.0,19676.173828125
642,500.0,19732.314453125
643,500.0,20888.255859375
644,500.0,20132.828125
645,500.0,20661.53125
646,500.0,19783.02734375
647,500.0,20621.857421875
648,500.0,20183.564453125
649,500.0,21044.5859375
650,500.0,20961.5078125
651,460.0,17938.40234375
652,500.0,20855.716796875
653,500.0,20544.857421875
654,500.0,21444.12109375
655,500.0,21186.26171875
656,500.0,19881.01953125
657,500.0,21354.0078125
658,500.0,20619.490234375
659,500.0,20193.806640625
660,500.0,21189.859375
661,500.0,20759.20703125
662,500.0,20836.140625
663,500.0,19967.548828125
664,500.0,20913.796875
665,500.0,21369.07421875
666,500.0,20694.998046875
667,500.0,20628.189453125
668,500.0,19874.416015625
669,500.0,21102.712890625
670,500.0,20074.68359375
671,500.0,19881.58984375
672,500.0,19874.548828125
673,500.0,22175.81640625
674,500.0,19982.056640625
675,500.0,20664.82421875
676,500.0,20818.451171875
677,500.0,19679.083984375
678,500.0,20250.580078125
679,500.0,19678.7109375
680,500.0,19813.9296875
681,500.0,20446.36328125
682,500.0,19653.501953125
683,500.0,19779.1328125
684,500.0,19399.587890625
685,500.0,18746.392578125
686,500.0,19643.74609375
687,500.0,19129.658203125
688,500.0,19462.216796875
689,500.0,19585.50390625
690,500.0,19032.361328125
691,500.0,18929.43359375
692,500.0,19188.46484375
693,500.0,18480.689453125
694,500.0,19113.099609375
695,500.0,20669.486328125
696,500.0,19837.54296875
697,500.0,17689.05078125
698,500.0,18965.548828125
699,500.0,18202.6640625
700,500.0,20035.84765625
701,500.0,18717.11328125
702,500.0,19305.609375
703,500.0,18446.55078125
704,500.0,17459.2265625
705,500.0,18751.978515625
706,500.0,18803.224609375
707,500.0,18516.72265625
708,500.0,17772.568359375
709,500.0,18769.529296875
710,500.0,18076.712890625
711,500.0,18387.90625
712,500.0,17753.07421875
713,500.0,18326.6171875
714,500.0,18067.6171875
715,500.0,18016.185546875
716,500.0,17927.6953125
717,500.0,17382.125
718,500.0,17374.583984375
719,500.0,18405.4765625
720,500.0,18957.763671875
721,500.0,18197.09375
722,500.0,18470.78515625
723,500.0,17602.154296875
724,500.0,18053.80859375
725,500.0,16568.693359375
726,500.0,17087.123046875
727,500.0,18477.765625
728,500.0,18420.390625
729,500.0,17031.068359375
730,500.0,17966.837890625
731,500.0,18316.416015625
732,500.0,18035.9453125
733,500.0,17777.6171875
734,500.0,17780.79296875
735,500.0,18335.521484375
736,500.0,17966.7734375
737,500.0,17942.9765625
738,500.0,17261.234375
739,500.0,17724.537109375
740,500.0,17586.34765625
741,500.0,17977.890625
742,500.0,17968.755859375
743,500.0,17739.6875
744,500.0,16575.240234375
745,500.0,17658.94921875
746,500.0,17775.29296875
747,500.0,17969.5390625
748,500.0,17980.02734375
749,500.0,16701.873046875
750,500.0,17888.751953125
751,500.0,17968.541015625
752,500.0,17241.8203125
753,500.0,17123.611328125
754,500.0,17101.11328125
755,500.0,17155.23046875
756,500.0,18988.912109375
757,500.0,19372.91796875
758,500.0,16256.359375
759,500.0,17458.7265625
760,500.0,17902.046875
761,500.0,16875.4921875
762,500.0,17174.5390625
763,500.0,18240.94140625
764,500.0,15814.9833984375
765,500.0,17744.83203125
766,500.0,17740.86328125
767,500.0,17281.626953125
768,500.0,17960.486328125
769,500.0,16552.35546875
770,500.0,17373.072265625
771,500.0,18514.78125
772,500.0,17489.25390625
773,500.0,16997.107421875
774,500.0,17946.2578125
775,500.0,17700.63671875
776,500.0,16855.73828125
777,500.0,17055.91796875
778,500.0,18262.0078125
779,500.0,16362.9326171875
780,500.0,16758.26171875
781,500.0,16930.939453125
782,500.0,19045.392578125
783,500.0,16969.74609375
784,500.0,15415.193359375
785,500.0,16900.009765625
786,500.0,17828.59375
787,500.0,17041.17578125
788,500.0,16218.6865234375
789,500.0,17752.689453125
790,500.0,16279.779296875
791,500.0,16313.68359375
792,500.0,17188.5703125
793,500.0,16893.515625
794,500.0,16967.82421875
795,500.0,17896.4140625
796,500.0,17464.251953125
797,500.0,16247.998046875
798,500.0,16921.984375
799,500.0,17782.2421875
800,500.0,16553.748046875
801,500.0,16780.478515625
802,500.0,16486.169921875
803,500.0,17354.34765625
804,500.0,16627.75390625
805,500.0,15527.7841796875
806,500.0,16641.73046875
807,500.0,16245.62109375
808,500.0,16070.28125
809,500.0,16004.591796875
810,500.0,15567.38671875
811,500.0,15863.01171875
812,500.0,17517.23828125
813,500.0,17579.56640625
814,500.0,16287.169921875
815,500.0,15909.634765625
816,500.0,17106.80078125
817,500.0,16413.40625
818,500.0,15303.65625
819,500.0,17456.2421875
820,500.0,16623.57421875
821,500.0,17136.98828125
822,500.0,16809.02734375
823,500.0,16363.0751953125
824,500.0,16940.607421875
825,500.0,16145.38671875
826,500.0,16086.3603515625
827,500.0,16091.720703125
828,500.0,17328.173828125
829,500.0,18084.443359375
830,500.0,16825.857421875
831,500.0,17680.013671875
832,500.0,16270.21875
833,500.0,18272.9921875
834,500.0,17227.001953125
835,500.0,17432.61328125
836,500.0,17986.3125
837,500.0,17476.3046875
838,500.0,18061.30078125
839,500.0,16717.578125
840,500.0,16887.537109375
841,500.0,18091.4453125
842,500.0,16978.6640625
843,500.0,17865.1640625
844,500.0,18309.916015625
845,500.0,17345.36328125
846,500.0,18055.560546875
847,500.0,18567.716796875
848,500.0,19488.89453125
849,500.0,17930.83984375
850,500.0,18725.009765625
851,500.0,20226.93359375
852,500.0,18073.38671875
853,500.0,18360.25
854,500.0,20381.203125
855,500.0,18633.412109375
856,500.0,17630.0859375
857,500.0,19312.4453125
858,500.0,20625.9140625
859,500.0,18670.451171875
860,500.0,17999.94140625
861,500.0,19153.0703125
862,500.0,17978.48828125
863,500.0,20250.955078125
864,500.0,18757.265625
865,500.0,19455.802734375
866,500.0,20030.97265625
867,500.0,18825.48828125
868,500.0,20495.732421875
869,500.0,19458.3125
870,500.0,20414.05078125
871,500.0,20861.67578125
872,500.0,20190.744140625
873,500.0,20442.505859375
874,500.0,19855.845703125
875,500.0,19250.701171875
876,500.0,20517.19921875
877,500.0,19340.416015625
878,500.0,19187.80078125
879,73.0,938.3883056640625
880,500.0,20051.86328125
881,500.0,20085.55078125
882,500.0,20349.84375
883,500.0,20257.662109375
884,500.0,20260.091796875
885,500.0,19675.876953125
886,75.0,888.9404296875
887,500.0,19931.4296875
888,500.0,19569.62890625
889,500.0,20481.0234375
890,500.0,20309.421875
891,77.0,849.3052368164062
892,500.0,19985.154296875
893,452.0,17446.361328125
894,500.0,20217.458984375
895,468.0,18383.046875
896,500.0,20579.55859375
897,500.0,19748.982421875
898,22.0,96.9687728881836
899,500.0,20709.65625
900,500.0,19907.3359375
901,79.0,1020.8456420898438
902,500.0,20581.357421875
903,500.0,20173.115234375
904,500.0,20436.5546875
905,500.0,21234.384765625
906,66.0,958.549560546875
907,500.0,21067.046875
908,500.0,20588.9140625
909,500.0,19349.06640625
910,500.0,20942.791015625
911,500.0,20626.62890625
912,65.0,782.3287353515625
913,500.0,19860.94921875
914,500.0,21183.61328125
915,500.0,20230.509765625
916,500.0,19636.75
917,500.0,19849.6796875
918,500.0,20247.671875
919,65.0,799.8551025390625
920,500.0,19843.13671875
921,500.0,20347.30078125
922,500.0,20404.6796875
923,500.0,20043.375
924,500.0,20208.96484375
925,500.0,20727.810546875
926,500.0,19575.98046875
927,500.0,20609.78515625
928,70.0,955.0958862304688
929,500.0,20414.423828125
930,500.0,20158.466796875
931,500.0,20691.49609375
932,500.0,19877.619140625
933,500.0,19778.8046875
934,500.0,20817.484375
935,500.0,19272.83203125
936,500.0,20179.541015625
937,62.0,698.06201171875
938,500.0,20578.16796875
939,500.0,19938.642578125
940,500.0,19163.9453125
941,500.0,20497.1484375
942,500.0,20007.939453125
943,500.0,20050.958984375
944,500.0,20589.080078125
945,500.0,19608.75390625
946,500.0,21127.546875
947,500.0,20896.525390625
948,500.0,21601.0625
949,500.0,21025.80078125
950,500.0,20871.22265625
951,500.0,20073.830078125
952,500.0,20716.37109375
953,500.0,20095.052734375
954,500.0,19537.033203125
955,500.0,20808.1015625
956,500.0,20349.7890625
957,500.0,21326.521484375
958,500.0,20400.689453125
959,500.0,20256.70703125
960,500.0,20492.65625
961,500.0,19919.587890625
962,500.0,21054.634765625
963,500.0,19987.953125
964,500.0,19844.826171875
965,500.0,20220.150390625
966,500.0,19710.58984375
967,500.0,20040.052734375
968,66.0,808.0828247070312
969,500.0,20434.630859375
970,500.0,18925.091796875
971,500.0,20923.796875
972,500.0,19925.84375
973,500.0,18560.6953125
974,68.0,920.0037231445312
975,141.0,3091.210205078125
976,500.0,19032.95703125
977,500.0,19766.33984375
978,500.0,19422.333984375
979,500.0,19235.0703125
980,500.0,19279.2265625
981,500.0,19596.224609375
982,500.0,19337.314453125
983,500.0,20588.99609375
984,500.0,18732.904296875
985,500.0,19693.6171875
986,500.0,18287.990234375
987,500.0,19380.93359375
988,500.0,18889.02734375
989,500.0,19588.474609375
990,500.0,18958.947265625
991,500.0,19495.337890625
992,500.0,19537.7578125
993,500.0,18762.05078125
994,500.0,18495.380859375
995,500.0,19270.396484375
996,500.0,18984.533203125
997,500.0,18398.380859375
998,500.0,19655.779296875
999,500.0,18648.751953125
1000,500.0,19210.515625
