episode,reward,policy_loss,value_loss
166,120.0,2838.781982421875,1953.5389404296875
167,103.0,2343.63623046875,1579.7591552734375
168,49.0,583.68798828125,469.77984619140625
169,57.0,714.8624877929688,620.0887451171875
170,15.0,57.78701400756836,38.913692474365234
171,68.0,1097.8839111328125,822.9530029296875
172,145.0,3763.864013671875,2453.1650390625
173,83.0,1493.03515625,1133.8377685546875
174,93.0,1824.02294921875,1342.348876953125
175,60.0,867.931884765625,659.0538940429688
176,61.0,818.6729125976562,669.7191162109375
177,31.0,226.79727172851562,187.4910888671875
178,38.0,344.3434143066406,285.8594665527344
179,108.0,2300.38330078125,1659.486083984375
180,65.0,970.5152587890625,749.9423217773438
181,67.0,1057.5440673828125,793.2322387695312
182,45.0,486.69024658203125,389.9719543457031
183,48.0,523.0891723632812,440.7962341308594
184,43.0,425.7494201660156,355.8350830078125
185,100.0,2031.857421875,1484.1787109375
186,88.0,1683.323974609375,1222.37158203125
187,235.0,8194.408203125,4037.8193359375
188,51.0,578.6331176757812,481.7301940917969
189,97.0,1859.4766845703125,1401.8145751953125
190,78.0,1327.121337890625,996.9586181640625
191,86.0,1512.6593017578125,1156.7291259765625
192,26.0,143.17202758789062,121.33235931396484
193,66.0,911.9470825195312,747.006591796875
194,64.0,918.2125244140625,716.586669921875
195,49.0,553.1776733398438,442.5806884765625
196,34.0,238.67514038085938,212.9395294189453
197,64.0,830.1220092773438,700.6546020507812
198,60.0,760.7744140625,618.9000244140625
199,84.0,1522.85693359375,1111.51708984375
200,138.0,3460.9580078125,2234.390380859375
201,104.0,2203.369384765625,1521.731201171875
202,143.0,3625.103271484375,2333.73876953125
203,52.0,592.9674072265625,477.57708740234375
204,172.0,5212.80224609375,2876.84423828125
205,43.0,394.36248779296875,329.6730651855469
206,155.0,4100.1796875,2543.362060546875
207,74.0,1132.76953125,873.9329833984375
208,105.0,2069.97216796875,1540.8328857421875
209,145.0,3951.597412109375,2355.900146484375
210,77.0,1214.9776611328125,924.2086181640625
211,60.0,796.9811401367188,613.1605834960938
212,175.0,4968.76953125,2900.71875
213,82.0,1275.3035888671875,1010.8187866210938
214,48.0,508.9057922363281,400.85986328125
215,143.0,3596.927490234375,2281.779052734375
216,38.0,318.33538818359375,243.98838806152344
217,125.0,2874.211181640625,1898.7349853515625
218,94.0,1759.73388671875,1258.469970703125
219,94.0,1682.0784912109375,1265.130615234375
220,61.0,729.5465698242188,609.7963256835938
221,148.0,3622.927978515625,2356.783447265625
222,57.0,674.74267578125,531.5313110351562
223,83.0,1411.52783203125,1035.817626953125
224,51.0,504.66705322265625,422.4065856933594
225,114.0,2507.697265625,1667.0885009765625
226,164.0,4230.9228515625,2607.693115234375
227,90.0,1489.3642578125,1155.271484375
228,70.0,1004.1336669921875,769.6453247070312
229,156.0,3936.81494140625,2481.31103515625
230,63.0,829.2923583984375,634.5604858398438
231,109.0,2157.485107421875,1520.152099609375
232,80.0,1267.6781005859375,955.7783203125
233,139.0,3669.4814453125,2134.013671875
234,123.0,2722.92041015625,1737.5274658203125
235,85.0,1414.643798828125,1027.6099853515625
236,41.0,316.6937255859375,264.1013488769531
237,122.0,2740.286865234375,1782.561279296875
238,401.0,16491.513671875,5544.04345703125
239,65.0,869.855712890625,645.8170776367188
240,349.0,13724.5517578125,5047.0732421875
241,31.0,202.6496124267578,137.98695373535156
242,24.0,128.43218994140625,71.74337768554688
243,136.0,3367.360107421875,1943.5328369140625
244,118.0,2420.986328125,1603.12060546875
245,117.0,2404.0244140625,1665.0946044921875
246,62.0,708.740234375,553.5819091796875
247,150.0,3770.74755859375,2236.783447265625
248,122.0,2480.536865234375,1704.69970703125
249,132.0,2875.4443359375,1887.12255859375
250,136.0,3203.025146484375,2022.4384765625
251,129.0,2757.287841796875,1794.506591796875
252,62.0,709.1470336914062,555.6195068359375
253,86.0,1369.7333984375,1012.6744384765625
254,105.0,2067.8056640625,1384.7908935546875
255,253.0,8862.443359375,3947.17578125
256,156.0,3903.879638671875,2336.21728515625
257,55.0,576.788330078125,441.4481506347656
258,201.0,5908.42578125,3075.990966796875
259,159.0,3992.894775390625,2272.609375
260,169.0,4532.5693359375,2575.561767578125
261,202.0,5769.390625,3039.718505859375
262,113.0,2182.3798828125,1400.7197265625
263,250.0,8433.4873046875,3820.72412109375
264,170.0,4445.64404296875,2582.400634765625
265,49.0,496.2177429199219,332.5750732421875
266,175.0,4656.0966796875,2609.095947265625
267,107.0,2101.34326171875,1381.6541748046875
268,120.0,2295.251220703125,1516.1546630859375
269,340.0,12458.8193359375,4679.35498046875
270,159.0,4213.5888671875,2326.1826171875
271,191.0,5605.7685546875,2920.679931640625
272,265.0,8798.880859375,3988.91455078125
273,265.0,9214.2314453125,3982.013671875
274,54.0,504.9134216308594,400.1195373535156
275,89.0,1353.64453125,966.5140380859375
276,102.0,1817.289794921875,1245.5987548828125
277,112.0,2300.599609375,1413.033935546875
278,165.0,4339.20068359375,2397.037841796875
279,134.0,2833.116943359375,1858.637939453125
280,34.0,165.17652893066406,130.86585998535156
281,129.0,2844.85546875,1759.31298828125
282,39.0,228.6220703125,180.8226318359375
283,54.0,479.41717529296875,374.25177001953125
284,33.0,169.9674530029297,116.09646606445312
285,151.0,3516.67431640625,2129.568603515625
286,153.0,3598.779541015625,2151.664794921875
287,52.0,462.99224853515625,337.63482666015625
288,142.0,3389.59521484375,1958.874755859375
289,42.0,259.3768615722656,209.49974060058594
290,215.0,6364.45703125,3146.267333984375
291,38.0,200.31219482421875,164.9287567138672
292,103.0,1859.7008056640625,1173.31787109375
293,143.0,3217.333251953125,1937.0679931640625
294,78.0,981.776123046875,753.3575439453125
295,202.0,5601.30419921875,2944.959228515625
296,221.0,6555.88916015625,3177.243408203125
297,188.0,5204.42822265625,2717.670166015625
298,27.0,67.6396484375,62.87480163574219
299,165.0,4079.74365234375,2303.060791015625
300,161.0,3807.21435546875,2240.573486328125
301,190.0,5065.40087890625,2744.667724609375
302,149.0,3431.115966796875,2027.28564453125
303,45.0,301.1524963378906,226.40792846679688
304,150.0,3441.44384765625,1996.1651611328125
305,237.0,7103.99267578125,3395.17626953125
306,161.0,3708.806640625,2169.55224609375
307,83.0,1115.8465576171875,746.2896728515625
308,185.0,5212.396484375,2599.142333984375
309,73.0,857.903564453125,579.2880249023438
310,118.0,2174.11474609375,1390.322021484375
311,80.0,983.96142578125,718.53857421875
312,340.0,12162.4755859375,4463.03173828125
313,123.0,2313.80078125,1421.237548828125
314,105.0,1692.85791015625,1150.0860595703125
315,201.0,5568.00341796875,2773.45361328125
316,76.0,902.5401000976562,623.5451049804688
317,367.0,13724.3125,4659.291015625
318,145.0,3224.95703125,1808.67626953125
319,137.0,2769.329345703125,1700.6871337890625
320,221.0,6030.958984375,3022.20751953125
321,245.0,7162.494140625,3369.156494140625
322,314.0,10593.9013671875,4165.501953125
323,135.0,2623.9130859375,1686.6552734375
324,234.0,6705.40087890625,3211.960205078125
325,415.0,15803.927734375,4923.8037109375
326,27.0,56.33943176269531,50.621726989746094
327,227.0,6427.93310546875,3010.167724609375
328,221.0,6134.734375,3010.1298828125
329,149.0,3124.575439453125,1792.0540771484375
330,500.0,20031.67578125,5367.89111328125
331,264.0,7845.89306640625,3487.704345703125
332,266.0,7949.62939453125,3429.152587890625
333,311.0,10506.9208984375,3948.605224609375
334,170.0,3811.46435546875,2169.47216796875
335,116.0,1905.1976318359375,1209.9332275390625
336,119.0,2011.944091796875,1246.1475830078125
337,173.0,3889.235595703125,2159.976806640625
338,493.0,18965.275390625,5191.2724609375
339,398.0,14511.1435546875,4625.12255859375
340,133.0,2559.123291015625,1489.6864013671875
341,357.0,11825.07421875,4324.5654296875
342,377.0,13230.3955078125,4467.13037109375
343,213.0,5417.251953125,2716.9765625
344,210.0,5435.3544921875,2485.51318359375
345,178.0,4157.94482421875,2078.513427734375
346,99.0,1302.55029296875,924.7295532226562
347,295.0,9467.44921875,3655.415283203125
348,305.0,9431.7783203125,3782.33154296875
349,118.0,1703.6993408203125,1105.143310546875
350,340.0,11575.095703125,4004.710205078125
351,84.0,820.7400512695312,637.7682495117188
352,437.0,15402.1142578125,4638.36767578125
353,286.0,8442.6826171875,3553.40185546875
354,150.0,3061.6953125,1718.16845703125
355,220.0,5569.49609375,2642.90283203125
356,204.0,4809.54833984375,2485.65087890625
357,112.0,1419.8001708984375,1035.4219970703125
358,196.0,4485.92138671875,2321.261474609375
359,289.0,8463.380859375,3457.463134765625
360,371.0,12836.4296875,4240.4814453125
361,500.0,18577.328125,4896.9580078125
362,225.0,5744.5263671875,2708.064453125
363,289.0,9062.0634765625,3426.51220703125
364,227.0,5968.8876953125,2755.85546875
365,263.0,7477.849609375,3116.847900390625
366,101.0,1270.78662109375,890.7357788085938
367,254.0,6687.7978515625,3033.8681640625
368,260.0,7288.0556640625,3112.234375
369,254.0,7154.7041015625,2976.84228515625
370,255.0,6962.568359375,2979.53564453125
371,269.0,7397.90625,3056.677978515625
372,255.0,7089.802734375,3012.860107421875
373,284.0,8461.298828125,3304.820556640625
374,155.0,3027.404541015625,1684.4093017578125
375,273.0,7284.63818359375,3172.80126953125
376,254.0,7279.21484375,2891.265869140625
377,422.0,14511.8994140625,4319.68896484375
378,309.0,9269.71875,3539.86376953125
379,500.0,18217.6328125,4728.66455078125
380,436.0,14880.146484375,4341.294921875
381,466.0,16637.388671875,4499.2431640625
382,124.0,2006.4775390625,1148.66845703125
383,328.0,9999.5869140625,3422.370361328125
384,247.0,6765.8779296875,2810.935546875
385,185.0,3944.130126953125,2059.77978515625
386,461.0,15709.4072265625,4382.9482421875
387,500.0,17736.716796875,4591.54296875
388,500.0,17764.833984375,4446.7998046875
389,500.0,17621.1796875,4533.658203125
390,237.0,5909.4990234375,2496.204833984375
391,134.0,1962.5081787109375,1245.709228515625
392,405.0,14149.5927734375,4103.65380859375
393,314.0,9138.2783203125,3325.25634765625
394,169.0,3195.501953125,1734.2718505859375
395,112.0,1403.3040771484375,902.6959838867188
396,297.0,8270.52734375,3004.060302734375
397,275.0,7145.86962890625,2893.10986328125
398,266.0,6978.9599609375,2822.87353515625
399,217.0,4842.6005859375,2226.837646484375
400,319.0,9297.255859375,3328.029296875
401,270.0,7254.43115234375,2868.031005859375
402,183.0,3768.448486328125,1870.292724609375
403,387.0,11935.3271484375,3711.76318359375
404,121.0,1478.7076416015625,939.098388671875
405,444.0,14742.73046875,3984.849609375
406,277.0,7154.8828125,2674.207275390625
407,171.0,2930.7705078125,1632.06689453125
408,285.0,7330.13720703125,2847.57861328125
409,199.0,4223.123046875,2022.877685546875
410,346.0,10297.611328125,3307.5654296875
411,321.0,9148.1220703125,3034.125732421875
412,326.0,8797.0615234375,3105.6240234375
413,361.0,10366.033203125,3344.653076171875
414,137.0,1847.318603515625,1177.958984375
415,106.0,971.0593872070312,737.7955322265625
416,500.0,16302.373046875,3894.74267578125
417,280.0,7582.47509765625,2736.40771484375
418,500.0,16855.955078125,3939.3603515625
419,500.0,16117.953125,3963.502197265625
420,193.0,3666.554443359375,1860.0921630859375
421,136.0,1704.9622802734375,1128.6864013671875
422,329.0,8663.8369140625,2978.19140625
423,207.0,4069.3603515625,1990.5006103515625
424,365.0,10506.4453125,3302.815673828125
425,278.0,6741.123046875,2667.508544921875
426,479.0,15482.6884765625,3930.499755859375
427,399.0,11898.48828125,3339.234130859375
428,500.0,15868.9873046875,3744.2236328125
429,232.0,4880.82373046875,2259.65625
430,138.0,1697.3375244140625,1087.1180419921875
431,190.0,3476.48876953125,1797.345947265625
432,500.0,16039.4140625,3800.029052734375
433,262.0,5835.8515625,2470.95263671875
434,217.0,4174.1728515625,1941.660888671875
435,500.0,15512.60546875,3755.1298828125
436,264.0,6088.755859375,2472.066162109375
437,350.0,9293.626953125,2867.24560546875
438,392.0,11493.0556640625,3382.798828125
439,225.0,4289.724609375,1921.1553955078125
440,244.0,5114.96337890625,2038.616943359375
441,500.0,15608.12109375,3673.7734375
442,154.0,2094.9765625,1166.3731689453125
443,419.0,11736.69140625,3121.798095703125
444,215.0,3729.21875,1921.1072998046875
445,176.0,2612.634765625,1542.8917236328125
446,319.0,8298.169921875,2770.8662109375
447,464.0,12951.875,3199.340087890625
448,309.0,7236.97021484375,2599.389892578125
449,483.0,14012.8876953125,3494.856689453125
450,138.0,1374.61767578125,1090.31640625
451,121.0,710.8519287109375,859.9880981445312
452,30.0,-170.86627197265625,142.54788208007812
453,173.0,2515.7158203125,1394.9334716796875
454,335.0,8325.236328125,2739.16650390625
455,416.0,11680.6337890625,3176.0126953125
456,327.0,7519.33740234375,2535.750732421875
457,439.0,12718.49609375,3298.728271484375
458,237.0,3916.3203125,1797.5042724609375
459,426.0,11227.3466796875,3057.567138671875
460,335.0,7881.37841796875,2706.225830078125
461,500.0,14260.4306640625,3406.513427734375
462,412.0,10180.9931640625,2680.44921875
463,277.0,5386.68896484375,2210.20751953125
464,228.0,4269.314453125,1900.2857666015625
465,263.0,5204.1298828125,2112.734130859375
466,225.0,3796.288818359375,1802.2216796875
467,354.0,8698.990234375,2863.89111328125
468,500.0,13781.0751953125,3038.77587890625
469,500.0,14457.166015625,3333.06005859375
470,409.0,9609.90625,2483.898193359375
471,500.0,14151.3173828125,3294.759521484375
472,500.0,14675.2490234375,3283.6171875
473,191.0,2862.37890625,1653.1832275390625
474,435.0,11317.4697265625,3002.776611328125
475,268.0,5424.24951171875,2119.99267578125
476,500.0,13838.66796875,3192.600341796875
477,500.0,14583.0390625,3203.8740234375
478,338.0,7788.04248046875,2340.2529296875
479,500.0,14111.9541015625,3295.3134765625
480,500.0,13480.3701171875,2855.518310546875
481,500.0,13332.763671875,2828.37890625
482,169.0,2004.119873046875,1287.286865234375
483,487.0,12863.95703125,3140.799560546875
484,388.0,9323.583984375,2663.595458984375
485,444.0,11632.8291015625,2976.946044921875
486,500.0,12715.3408203125,2638.800537109375
487,500.0,12971.42578125,2773.61376953125
488,262.0,4658.40234375,1753.813720703125
489,224.0,3920.081787109375,1925.69140625
490,306.0,5441.90576171875,1853.559814453125
491,500.0,12986.0703125,3014.2734375
492,497.0,12789.150390625,3007.2451171875
493,411.0,8473.4296875,2352.247802734375
494,500.0,12818.1748046875,2865.739013671875
495,421.0,10612.2587890625,2900.12646484375
496,239.0,3345.658935546875,1649.34033203125
497,500.0,12592.9228515625,2822.548095703125
498,481.0,10815.4130859375,2332.23095703125
499,500.0,12762.9697265625,2849.239013671875
500,500.0,12233.92578125,2711.54833984375
501,314.0,6402.9638671875,2331.609375
502,500.0,13218.8984375,2931.375732421875
503,238.0,3910.189697265625,1830.332763671875
504,82.0,182.55067443847656,251.81788635253906
505,500.0,13059.912109375,2795.16943359375
506,500.0,13159.837890625,2796.2783203125
507,500.0,12271.302734375,2748.82177734375
508,272.0,4563.5595703125,1905.439208984375
509,500.0,13811.7470703125,3087.340087890625
510,176.0,2050.878173828125,1203.0242919921875
511,500.0,13287.0234375,2855.880859375
512,334.0,7694.404296875,2438.803955078125
513,500.0,13282.3994140625,2799.113037109375
514,500.0,13692.9658203125,2857.367919921875
515,500.0,12165.30859375,2699.104736328125
516,500.0,13573.931640625,3055.587158203125
517,156.0,1595.9913330078125,854.310791015625
518,264.0,4430.4326171875,1671.4329833984375
519,500.0,12747.5419921875,2828.038818359375
520,292.0,5819.4833984375,1996.673828125
521,214.0,2817.255615234375,1189.1085205078125
522,500.0,11045.490234375,2327.16455078125
523,500.0,13370.544921875,2980.61767578125
524,500.0,13040.400390625,2691.93994140625
525,500.0,11700.5458984375,2565.99365234375
526,500.0,13180.3134765625,2887.88916015625
527,359.0,6886.9248046875,2060.32861328125
528,414.0,8678.6748046875,2254.118896484375
529,500.0,11841.10546875,2496.269775390625
530,500.0,12315.603515625,2397.135986328125
531,500.0,11279.5703125,2392.18212890625
532,500.0,11781.6015625,2561.55224609375
533,500.0,11339.7080078125,2149.22216796875
534,500.0,11720.27734375,2503.493896484375
535,500.0,10828.6806640625,2257.203369140625
536,210.0,2072.56396484375,1390.5535888671875
537,455.0,9564.8427734375,2207.108642578125
538,161.0,581.1929321289062,1232.6370849609375
539,500.0,11760.4560546875,2449.81103515625
540,500.0,9330.2265625,1828.0137939453125
541,500.0,10138.185546875,2037.7921142578125
542,189.0,1050.246337890625,1302.0311279296875
543,348.0,6376.79345703125,2257.390380859375
544,500.0,11759.37890625,2446.592529296875
545,452.0,7671.78271484375,1954.9310302734375
546,500.0,9414.462890625,2007.7274169921875
547,316.0,4430.39208984375,1846.0098876953125
548,500.0,10840.7666015625,2103.354736328125
549,500.0,8694.6484375,1697.3448486328125
550,372.0,5229.70947265625,1796.663818359375
551,227.0,2092.93115234375,1566.513916015625
552,474.0,8699.017578125,2158.241455078125
553,483.0,8859.419921875,2312.926513671875
554,121.0,-633.1983032226562,1330.6474609375
555,500.0,9914.33984375,2023.02685546875
556,500.0,9102.025390625,2026.0496826171875
557,159.0,-98.54593658447266,1110.650634765625
558,500.0,9670.0185546875,2106.98486328125
559,500.0,9077.9521484375,2242.92138671875
560,279.0,2882.472412109375,1595.939208984375
561,156.0,-259.90985107421875,1147.142822265625
562,439.0,6862.71484375,1979.052734375
563,500.0,9503.9912109375,1926.354248046875
564,293.0,5000.8173828125,1922.020751953125
565,500.0,9282.486328125,2135.337158203125
566,500.0,8986.9365234375,1976.3031005859375
567,500.0,11195.2041015625,2315.181396484375
568,500.0,11010.94140625,2402.196533203125
569,500.0,8696.80078125,1630.452392578125
570,500.0,9346.4326171875,2061.6025390625
571,462.0,7840.9306640625,2052.80908203125
572,500.0,10196.703125,1962.1993408203125
573,500.0,10228.3251953125,2231.217529296875
574,500.0,9987.6123046875,1996.4053955078125
575,500.0,7853.87158203125,1764.218505859375
576,307.0,2944.294189453125,1458.9124755859375
577,500.0,7556.986328125,1628.021728515625
578,500.0,9819.072265625,2034.4537353515625
579,500.0,10512.5498046875,2476.01708984375
580,390.0,4577.6083984375,1528.379638671875
581,500.0,7055.7265625,1611.8851318359375
582,500.0,9675.7275390625,2014.989013671875
583,500.0,9894.376953125,2261.89990234375
584,500.0,8684.841796875,1885.6824951171875
585,449.0,7076.10107421875,1825.446044921875
586,500.0,10092.1005859375,2059.9755859375
587,494.0,8181.3486328125,1927.088623046875
588,220.0,1147.90625,1540.5921630859375
589,285.0,1696.1728515625,1335.175537109375
590,468.0,6333.29541015625,1767.034423828125
591,236.0,2535.65185546875,752.2101440429688
592,500.0,8297.630859375,1712.126953125
593,500.0,6928.29736328125,1402.550537109375
594,383.0,4395.63671875,1602.230712890625
595,500.0,8281.79296875,1722.0469970703125
596,500.0,7506.69091796875,2037.7340087890625
597,500.0,9054.4697265625,2040.2735595703125
598,199.0,1375.87548828125,773.355224609375
599,500.0,8538.4765625,1740.9169921875
600,500.0,8550.923828125,1837.487548828125
601,500.0,6860.7060546875,1659.2962646484375
602,316.0,2134.8193359375,1238.600830078125
603,421.0,5808.97900390625,1861.0457763671875
604,466.0,6990.67236328125,2047.802001953125
605,492.0,5882.9404296875,1626.20849609375
606,500.0,6287.95068359375,1514.616455078125
607,466.0,6549.13916015625,1884.6815185546875
608,500.0,9607.60546875,1895.8184814453125
609,500.0,7815.451171875,1560.3406982421875
610,500.0,7914.595703125,1446.5218505859375
611,493.0,5444.2021484375,1515.119384765625
612,500.0,7793.1904296875,1589.0933837890625
613,158.0,-43.27452087402344,1181.168212890625
614,500.0,7228.1591796875,1624.7127685546875
615,500.0,7850.1103515625,1544.9910888671875
616,188.0,1687.596435546875,752.976806640625
617,500.0,6029.75927734375,1390.863525390625
618,500.0,7607.87841796875,1352.786865234375
619,306.0,1923.544189453125,1465.8765869140625
620,500.0,7680.076171875,1869.24658203125
621,266.0,2694.965087890625,974.4030151367188
622,471.0,5291.466796875,1526.424072265625
623,500.0,7835.48876953125,1386.7291259765625
624,500.0,6972.43701171875,1721.83740234375
625,500.0,6350.8662109375,1636.5374755859375
626,500.0,6068.421875,1568.3924560546875
627,397.0,3536.70556640625,1343.010986328125
628,500.0,9076.2060546875,1783.447021484375
629,500.0,8725.59765625,1971.965087890625
630,500.0,5369.5185546875,1171.8485107421875
631,500.0,7742.41259765625,1351.1824951171875
632,500.0,7580.9755859375,1366.7261962890625
633,500.0,7477.8671875,1410.361328125
634,174.0,-201.55331420898438,1024.8326416015625
635,500.0,7187.46142578125,1256.1922607421875
636,500.0,6704.560546875,1230.616943359375
637,500.0,7648.67578125,1552.3084716796875
638,500.0,6792.607421875,1392.531005859375
639,500.0,7991.9755859375,1772.2088623046875
640,500.0,5952.7744140625,1305.2935791015625
641,500.0,5114.5654296875,1370.843017578125
