checkpoint_id,environment,selected,episode,seed,reward,length
cartpole_huber_lr0.0005_best,CartPole-v1,False,63,1062,203.0,203
cartpole_huber_lr0.0005_best,CartPole-v1,False,64,1063,302.0,302
cartpole_huber_lr0.0005_best,CartPole-v1,False,65,1064,118.0,118
cartpole_huber_lr0.0005_best,CartPole-v1,False,66,1065,164.0,164
cartpole_huber_lr0.0005_best,CartPole-v1,False,67,1066,124.0,124
cartpole_huber_lr0.0005_best,CartPole-v1,False,68,1067,152.0,152
cartpole_huber_lr0.0005_best,CartPole-v1,False,69,1068,158.0,158
cartpole_huber_lr0.0005_best,CartPole-v1,False,70,1069,172.0,172
cartpole_huber_lr0.0005_best,CartPole-v1,False,71,1070,124.0,124
cartpole_huber_lr0.0005_best,CartPole-v1,False,72,1071,132.0,132
cartpole_huber_lr0.0005_best,CartPole-v1,False,73,1072,164.0,164
cartpole_huber_lr0.0005_best,CartPole-v1,False,74,1073,175.0,175
cartpole_huber_lr0.0005_best,CartPole-v1,False,75,1074,144.0,144
cartpole_huber_lr0.0005_best,CartPole-v1,False,76,1075,156.0,156
cartpole_huber_lr0.0005_best,CartPole-v1,False,77,1076,270.0,270
cartpole_huber_lr0.0005_best,CartPole-v1,False,78,1077,182.0,182
cartpole_huber_lr0.0005_best,CartPole-v1,False,79,1078,145.0,145
cartpole_huber_lr0.0005_best,CartPole-v1,False,80,1079,137.0,137
cartpole_huber_lr0.0005_best,CartPole-v1,False,81,1080,250.0,250
cartpole_huber_lr0.0005_best,CartPole-v1,False,82,1081,138.0,138
cartpole_huber_lr0.0005_best,CartPole-v1,False,83,1082,185.0,185
cartpole_huber_lr0.0005_best,CartPole-v1,False,84,1083,124.0,124
cartpole_huber_lr0.0005_best,CartPole-v1,False,85,1084,207.0,207
cartpole_huber_lr0.0005_best,CartPole-v1,False,86,1085,346.0,346
cartpole_huber_lr0.0005_best,CartPole-v1,False,87,1086,170.0,170
cartpole_huber_lr0.0005_best,CartPole-v1,False,88,1087,152.0,152
cartpole_huber_lr0.0005_best,CartPole-v1,False,89,1088,217.0,217
cartpole_huber_lr0.0005_best,CartPole-v1,False,90,1089,138.0,138
cartpole_huber_lr0.0005_best,CartPole-v1,False,91,1090,170.0,170
cartpole_huber_lr0.0005_best,CartPole-v1,False,92,1091,125.0,125
cartpole_huber_lr0.0005_best,CartPole-v1,False,93,1092,128.0,128
cartpole_huber_lr0.0005_best,CartPole-v1,False,94,1093,320.0,320
cartpole_huber_lr0.0005_best,CartPole-v1,False,95,1094,144.0,144
cartpole_huber_lr0.0005_best,CartPole-v1,False,96,1095,154.0,154
cartpole_huber_lr0.0005_best,CartPole-v1,False,97,1096,179.0,179
cartpole_huber_lr0.0005_best,CartPole-v1,False,98,1097,141.0,141
cartpole_huber_lr0.0005_best,CartPole-v1,False,99,1098,174.0,174
cartpole_huber_lr0.0005_best,CartPole-v1,False,100,1099,138.0,138
cartpole_huber_lr0.0005_final,CartPole-v1,False,1,1000,230.0,230
cartpole_huber_lr0.0005_final,CartPole-v1,False,2,1001,181.0,181
cartpole_huber_lr0.0005_final,CartPole-v1,False,3,1002,236.0,236
cartpole_huber_lr0.0005_final,CartPole-v1,False,4,1003,178.0,178
cartpole_huber_lr0.0005_final,CartPole-v1,False,5,1004,135.0,135
cartpole_huber_lr0.0005_final,CartPole-v1,False,6,1005,149.0,149
cartpole_huber_lr0.0005_final,CartPole-v1,False,7,1006,194.0,194
cartpole_huber_lr0.0005_final,CartPole-v1,False,8,1007,293.0,293
cartpole_huber_lr0.0005_final,CartPole-v1,False,9,1008,152.0,152
cartpole_huber_lr0.0005_final,CartPole-v1,False,10,1009,126.0,126
cartpole_huber_lr0.0005_final,CartPole-v1,False,11,1010,169.0,169
cartpole_huber_lr0.0005_final,CartPole-v1,False,12,1011,148.0,148
cartpole_huber_lr0.0005_final,CartPole-v1,False,13,1012,180.0,180
cartpole_huber_lr0.0005_final,CartPole-v1,False,14,1013,173.0,173
cartpole_huber_lr0.0005_final,CartPole-v1,False,15,1014,158.0,158
cartpole_huber_lr0.0005_final,CartPole-v1,False,16,1015,239.0,239
cartpole_huber_lr0.0005_final,CartPole-v1,False,17,1016,182.0,182
cartpole_huber_lr0.0005_final,CartPole-v1,False,18,1017,142.0,142
cartpole_huber_lr0.0005_final,CartPole-v1,False,19,1018,160.0,160
cartpole_huber_lr0.0005_final,CartPole-v1,False,20,1019,196.0,196
cartpole_huber_lr0.0005_final,CartPole-v1,False,21,1020,152.0,152
cartpole_huber_lr0.0005_final,CartPole-v1,False,22,1021,175.0,175
cartpole_huber_lr0.0005_final,CartPole-v1,False,23,1022,323.0,323
cartpole_huber_lr0.0005_final,CartPole-v1,False,24,1023,156.0,156
cartpole_huber_lr0.0005_final,CartPole-v1,False,25,1024,190.0,190
cartpole_huber_lr0.0005_final,CartPole-v1,False,26,1025,173.0,173
cartpole_huber_lr0.0005_final,CartPole-v1,False,27,1026,140.0,140
cartpole_huber_lr0.0005_final,CartPole-v1,False,28,1027,172.0,172
cartpole_huber_lr0.0005_final,CartPole-v1,False,29,1028,167.0,167
cartpole_huber_lr0.0005_final,CartPole-v1,False,30,1029,169.0,169
cartpole_huber_lr0.0005_final,CartPole-v1,False,31,1030,257.0,257
cartpole_huber_lr0.0005_final,CartPole-v1,False,32,1031,166.0,166
cartpole_huber_lr0.0005_final,CartPole-v1,False,33,1032,147.0,147
cartpole_huber_lr0.0005_final,CartPole-v1,False,34,1033,145.0,145
cartpole_huber_lr0.0005_final,CartPole-v1,False,35,1034,215.0,215
cartpole_huber_lr0.0005_final,CartPole-v1,False,36,1035,175.0,175
cartpole_huber_lr0.0005_final,CartPole-v1,False,37,1036,269.0,269
cartpole_huber_lr0.0005_final,CartPole-v1,False,38,1037,236.0,236
cartpole_huber_lr0.0005_final,CartPole-v1,False,39,1038,170.0,170
cartpole_huber_lr0.0005_final,CartPole-v1,False,40,1039,162.0,162
cartpole_huber_lr0.0005_final,CartPole-v1,False,41,1040,153.0,153
cartpole_huber_lr0.0005_final,CartPole-v1,False,42,1041,150.0,150
cartpole_huber_lr0.0005_final,CartPole-v1,False,43,1042,327.0,327
cartpole_huber_lr0.0005_final,CartPole-v1,False,44,1043,159.0,159
cartpole_huber_lr0.0005_final,CartPole-v1,False,45,1044,134.0,134
cartpole_huber_lr0.0005_final,CartPole-v1,False,46,1045,161.0,161
cartpole_huber_lr0.0005_final,CartPole-v1,False,47,1046,260.0,260
cartpole_huber_lr0.0005_final,CartPole-v1,False,48,1047,320.0,320
cartpole_huber_lr0.0005_final,CartPole-v1,False,49,1048,162.0,162
cartpole_huber_lr0.0005_final,CartPole-v1,False,50,1049,201.0,201
cartpole_huber_lr0.0005_final,CartPole-v1,False,51,1050,166.0,166
cartpole_huber_lr0.0005_final,CartPole-v1,False,52,1051,152.0,152
cartpole_huber_lr0.0005_final,CartPole-v1,False,53,1052,226.0,226
cartpole_huber_lr0.0005_final,CartPole-v1,False,54,1053,161.0,161
cartpole_huber_lr0.0005_final,CartPole-v1,False,55,1054,206.0,206
cartpole_huber_lr0.0005_final,CartPole-v1,False,56,1055,184.0,184
cartpole_huber_lr0.0005_final,CartPole-v1,False,57,1056,177.0,177
cartpole_huber_lr0.0005_final,CartPole-v1,False,58,1057,196.0,196
cartpole_huber_lr0.0005_final,CartPole-v1,False,59,1058,160.0,160
cartpole_huber_lr0.0005_final,CartPole-v1,False,60,1059,228.0,228
cartpole_huber_lr0.0005_final,CartPole-v1,False,61,1060,147.0,147
cartpole_huber_lr0.0005_final,CartPole-v1,False,62,1061,368.0,368
cartpole_huber_lr0.0005_final,CartPole-v1,False,63,1062,175.0,175
cartpole_huber_lr0.0005_final,CartPole-v1,False,64,1063,168.0,168
cartpole_huber_lr0.0005_final,CartPole-v1,False,65,1064,134.0,134
cartpole_huber_lr0.0005_final,CartPole-v1,False,66,1065,148.0,148
cartpole_huber_lr0.0005_final,CartPole-v1,False,67,1066,142.0,142
cartpole_huber_lr0.0005_final,CartPole-v1,False,68,1067,188.0,188
cartpole_huber_lr0.0005_final,CartPole-v1,False,69,1068,247.0,247
cartpole_huber_lr0.0005_final,CartPole-v1,False,70,1069,217.0,217
cartpole_huber_lr0.0005_final,CartPole-v1,False,71,1070,148.0,148
cartpole_huber_lr0.0005_final,CartPole-v1,False,72,1071,220.0,220
cartpole_huber_lr0.0005_final,CartPole-v1,False,73,1072,174.0,174
cartpole_huber_lr0.0005_final,CartPole-v1,False,74,1073,203.0,203
cartpole_huber_lr0.0005_final,CartPole-v1,False,75,1074,139.0,139
cartpole_huber_lr0.0005_final,CartPole-v1,False,76,1075,182.0,182
cartpole_huber_lr0.0005_final,CartPole-v1,False,77,1076,211.0,211
cartpole_huber_lr0.0005_final,CartPole-v1,False,78,1077,285.0,285
cartpole_huber_lr0.0005_final,CartPole-v1,False,79,1078,186.0,186
cartpole_huber_lr0.0005_final,CartPole-v1,False,80,1079,141.0,141
cartpole_huber_lr0.0005_final,CartPole-v1,False,81,1080,159.0,159
cartpole_huber_lr0.0005_final,CartPole-v1,False,82,1081,231.0,231
cartpole_huber_lr0.0005_final,CartPole-v1,False,83,1082,218.0,218
cartpole_huber_lr0.0005_final,CartPole-v1,False,84,1083,142.0,142
cartpole_huber_lr0.0005_final,CartPole-v1,False,85,1084,174.0,174
cartpole_huber_lr0.0005_final,CartPole-v1,False,86,1085,159.0,159
cartpole_huber_lr0.0005_final,CartPole-v1,False,87,1086,156.0,156
cartpole_huber_lr0.0005_final,CartPole-v1,False,88,1087,178.0,178
cartpole_huber_lr0.0005_final,CartPole-v1,False,89,1088,170.0,170
cartpole_huber_lr0.0005_final,CartPole-v1,False,90,1089,250.0,250
cartpole_huber_lr0.0005_final,CartPole-v1,False,91,1090,312.0,312
cartpole_huber_lr0.0005_final,CartPole-v1,False,92,1091,155.0,155
cartpole_huber_lr0.0005_final,CartPole-v1,False,93,1092,148.0,148
cartpole_huber_lr0.0005_final,CartPole-v1,False,94,1093,159.0,159
cartpole_huber_lr0.0005_final,CartPole-v1,False,95,1094,233.0,233
cartpole_huber_lr0.0005_final,CartPole-v1,False,96,1095,172.0,172
cartpole_huber_lr0.0005_final,CartPole-v1,False,97,1096,172.0,172
cartpole_huber_lr0.0005_final,CartPole-v1,False,98,1097,163.0,163
cartpole_huber_lr0.0005_final,CartPole-v1,False,99,1098,168.0,168
cartpole_huber_lr0.0005_final,CartPole-v1,False,100,1099,194.0,194
lunarlander_500_final,LunarLander-v3,False,1,1000,-2.4383579025136584,175
lunarlander_500_final,LunarLander-v3,False,2,1001,-319.45592291910066,960
lunarlander_500_final,LunarLander-v3,False,3,1002,170.5626416106516,847
lunarlander_500_final,LunarLander-v3,False,4,1003,141.5784239071373,925
lunarlander_500_final,LunarLander-v3,False,5,1004,239.54668797227518,328
lunarlander_500_final,LunarLander-v3,False,6,1005,123.89649012327408,843
lunarlander_500_final,LunarLander-v3,False,7,1006,272.80596609580823,301
lunarlander_500_final,LunarLander-v3,False,8,1007,133.22189552325221,874
lunarlander_500_final,LunarLander-v3,False,9,1008,146.67070581574535,860
lunarlander_500_final,LunarLander-v3,False,10,1009,-92.22355835516069,784
lunarlander_500_final,LunarLander-v3,False,11,1010,-266.7145677533776,105
lunarlander_500_final,LunarLander-v3,False,12,1011,121.82501365520127,847
lunarlander_500_final,LunarLander-v3,False,13,1012,146.26989181748607,727
lunarlander_500_final,LunarLander-v3,False,14,1013,218.15211213442075,471
lunarlander_500_final,LunarLander-v3,False,15,1014,147.94809328567783,746
lunarlander_500_final,LunarLander-v3,False,16,1015,109.89229856450785,990
lunarlander_500_final,LunarLander-v3,False,17,1016,122.21640070753787,821
lunarlander_500_final,LunarLander-v3,False,18,1017,141.6492226431269,858
lunarlander_500_final,LunarLander-v3,False,19,1018,25.07552149692954,176
lunarlander_500_final,LunarLander-v3,False,20,1019,183.1126464563699,703
lunarlander_500_final,LunarLander-v3,False,21,1020,-231.5759437904395,102
lunarlander_500_final,LunarLander-v3,False,22,1021,154.57691784396437,899
lunarlander_500_final,LunarLander-v3,False,23,1022,-88.97761365085375,910
lunarlander_500_final,LunarLander-v3,False,24,1023,181.8231235468441,673
lunarlander_500_final,LunarLander-v3,False,25,1024,185.43110678446828,761
lunarlander_500_final,LunarLander-v3,False,26,1025,155.17415546081577,902
lunarlander_500_final,LunarLander-v3,False,27,1026,170.74083334911313,668
lunarlander_500_final,LunarLander-v3,False,28,1027,-119.03342492776176,887
lunarlander_500_final,LunarLander-v3,False,29,1028,267.0400921372526,310
lunarlander_500_final,LunarLander-v3,False,30,1029,-21.844346386145673,171
lunarlander_500_final,LunarLander-v3,False,31,1030,178.62542201042586,701
lunarlander_500_final,LunarLander-v3,False,32,1031,197.36900258214234,688
lunarlander_500_final,LunarLander-v3,False,33,1032,-163.1115817994385,261
lunarlander_500_final,LunarLander-v3,False,34,1033,219.86897200947675,445
lunarlander_500_final,LunarLander-v3,False,35,1034,197.54708839713862,668
lunarlander_500_final,LunarLander-v3,False,36,1035,202.6381131168753,559
lunarlander_500_final,LunarLander-v3,False,37,1036,133.41162782119784,908
lunarlander_500_final,LunarLander-v3,False,38,1037,43.607602749172344,1000
lunarlander_500_final,LunarLander-v3,False,39,1038,201.68345950905024,739
lunarlander_500_final,LunarLander-v3,False,40,1039,246.0005080031921,292
lunarlander_500_final,LunarLander-v3,False,41,1040,149.36969960248086,869
lunarlander_500_final,LunarLander-v3,False,42,1041,4.379429093055435,170
lunarlander_500_final,LunarLander-v3,False,43,1042,-172.0610206684034,182
lunarlander_500_final,LunarLander-v3,False,44,1043,134.37466390585365,826
lunarlander_500_final,LunarLander-v3,False,45,1044,105.56083165805012,871
lunarlander_500_final,LunarLander-v3,False,46,1045,-249.3857670403022,100
lunarlander_500_final,LunarLander-v3,False,47,1046,175.96702432357472,680
lunarlander_500_final,LunarLander-v3,False,48,1047,200.56337741330609,405
lunarlander_500_final,LunarLander-v3,False,49,1048,-8.560123390474672,1000
lunarlander_500_final,LunarLander-v3,False,50,1049,191.8603545082234,690
lunarlander_500_final,LunarLander-v3,False,51,1050,166.93654010539564,723
lunarlander_500_final,LunarLander-v3,False,52,1051,-102.5742436827281,106
lunarlander_500_final,LunarLander-v3,False,53,1052,266.1299755014737,253
lunarlander_500_final,LunarLander-v3,False,54,1053,119.64410535049882,872
lunarlander_500_final,LunarLander-v3,False,55,1054,-144.245948985211,190
lunarlander_500_final,LunarLander-v3,False,56,1055,131.65465359972907,941
lunarlander_500_final,LunarLander-v3,False,57,1056,196.8927582934013,590
lunarlander_500_final,LunarLander-v3,False,58,1057,-188.94519340756685,199
lunarlander_500_final,LunarLander-v3,False,59,1058,-52.22479450667813,697
lunarlander_500_final,LunarLander-v3,False,60,1059,-225.26835151550605,203
lunarlander_500_final,LunarLander-v3,False,61,1060,134.5050652345803,842
lunarlander_500_final,LunarLander-v3,False,62,1061,147.23812291228742,866
lunarlander_500_final,LunarLander-v3,False,63,1062,189.1245979816226,673
lunarlander_500_final,LunarLander-v3,False,64,1063,129.37728422828837,967
lunarlander_500_final,LunarLander-v3,False,65,1064,126.76024991098362,884
lunarlander_500_final,LunarLander-v3,False,66,1065,-111.995123907304,922
lunarlander_500_final,LunarLander-v3,False,67,1066,129.1911507169217,901
lunarlander_500_final,LunarLander-v3,False,68,1067,167.45831054212664,743
lunarlander_500_final,LunarLander-v3,False,69,1068,98.91651841367259,942
lunarlander_500_final,LunarLander-v3,False,70,1069,-168.71153800254862,221
lunarlander_500_final,LunarLander-v3,False,71,1070,150.25303493988224,1000
lunarlander_500_final,LunarLander-v3,False,72,1071,257.1205742609201,278
lunarlander_500_final,LunarLander-v3,False,73,1072,106.09199920414875,946
lunarlander_500_final,LunarLander-v3,False,74,1073,220.12479741940047,577
lunarlander_500_final,LunarLander-v3,False,75,1074,166.68568063706942,826
lunarlander_500_final,LunarLander-v3,False,76,1075,149.74588778876569,794
lunarlander_500_final,LunarLander-v3,False,77,1076,122.72938782307274,939
lunarlander_500_final,LunarLander-v3,False,78,1077,126.86405148985276,811
lunarlander_500_final,LunarLander-v3,False,79,1078,169.12776638108718,907
lunarlander_500_final,LunarLander-v3,False,80,1079,113.96666160011867,773
lunarlander_500_final,LunarLander-v3,False,81,1080,150.84822615589354,786
lunarlander_500_final,LunarLander-v3,False,82,1081,137.26354893893355,796
lunarlander_500_final,LunarLander-v3,False,83,1082,42.55389281949506,1000
lunarlander_500_final,LunarLander-v3,False,84,1083,139.05175410294686,772
lunarlander_500_final,LunarLander-v3,False,85,1084,168.83616619563503,757
lunarlander_500_final,LunarLander-v3,False,86,1085,147.74487313741648,756
lunarlander_500_final,LunarLander-v3,False,87,1086,169.50610476140784,704
lunarlander_500_final,LunarLander-v3,False,88,1087,-10.976206082901939,166
lunarlander_500_final,LunarLander-v3,False,89,1088,129.18505281863048,885
lunarlander_500_final,LunarLander-v3,False,90,1089,245.1733333824909,314
lunarlander_500_final,LunarLander-v3,False,91,1090,123.22796561858982,796
lunarlander_500_final,LunarLander-v3,False,92,1091,109.1125504765538,886
lunarlander_500_final,LunarLander-v3,False,93,1092,142.47494894629517,786
lunarlander_500_final,LunarLander-v3,False,94,1093,121.11376615972219,853
lunarlander_500_final,LunarLander-v3,False,95,1094,-206.8187745687796,207
lunarlander_500_final,LunarLander-v3,False,96,1095,139.4597347375106,882
lunarlander_500_final,LunarLander-v3,False,97,1096,129.52614485534727,1000
lunarlander_500_final,LunarLander-v3,False,98,1097,174.52282795664803,738
lunarlander_500_final,LunarLander-v3,False,99,1098,202.4803611322685,412
lunarlander_500_final,LunarLander-v3,False,100,1099,137.8446828541684,874
lunarlander_1000_best,LunarLander-v3,False,1,1000,-526.2107342187726,89
lunarlander_1000_best,LunarLander-v3,False,2,1001,157.49451392106528,533
lunarlander_1000_best,LunarLander-v3,False,3,1002,271.698371728887,307
lunarlander_1000_best,LunarLander-v3,False,4,1003,-174.13929625681666,306
lunarlander_1000_best,LunarLander-v3,False,5,1004,-332.33586421967004,79
lunarlander_1000_best,LunarLander-v3,False,6,1005,172.86048537881027,522
lunarlander_1000_best,LunarLander-v3,False,7,1006,-88.95894971212239,92
lunarlander_1000_best,LunarLander-v3,False,8,1007,-74.80078038146446,224
lunarlander_1000_best,LunarLander-v3,False,9,1008,218.9458932266827,904
lunarlander_1000_best,LunarLander-v3,False,10,1009,-33.65863127082339,424
lunarlander_1000_best,LunarLander-v3,False,11,1010,-757.3834711198226,84
lunarlander_1000_best,LunarLander-v3,False,12,1011,191.87365765541864,562
lunarlander_1000_best,LunarLander-v3,False,13,1012,249.6331191219699,243
lunarlander_1000_best,LunarLander-v3,False,14,1013,271.50318534255445,285
lunarlander_1000_best,LunarLander-v3,False,15,1014,217.33627711375962,284
lunarlander_1000_best,LunarLander-v3,False,16,1015,-44.927855540807116,230
lunarlander_1000_best,LunarLander-v3,False,17,1016,217.1078765957153,426
lunarlander_1000_best,LunarLander-v3,False,18,1017,136.30792361055381,1000
lunarlander_1000_best,LunarLander-v3,False,19,1018,-269.181615969422,94
lunarlander_1000_best,LunarLander-v3,False,20,1019,264.95331643666054,253
lunarlander_1000_best,LunarLander-v3,False,21,1020,-807.3036079139288,89
lunarlander_1000_best,LunarLander-v3,False,22,1021,254.8840262691861,335
lunarlander_1000_best,LunarLander-v3,False,23,1022,-86.66661941969193,163
lunarlander_1000_best,LunarLander-v3,False,24,1023,119.67676086966208,1000
lunarlander_1000_best,LunarLander-v3,False,25,1024,-33.52747284819529,178
lunarlander_1000_best,LunarLander-v3,False,26,1025,204.74751105907637,564
lunarlander_1000_best,LunarLander-v3,False,27,1026,200.52879756369944,287
lunarlander_1000_best,LunarLander-v3,False,28,1027,184.70553975511484,553
lunarlander_1000_best,LunarLander-v3,False,29,1028,222.66304411053022,740
lunarlander_1000_best,LunarLander-v3,False,30,1029,-55.781589020639686,99
lunarlander_1000_best,LunarLander-v3,False,31,1030,245.32427639653787,459
lunarlander_1000_best,LunarLander-v3,False,32,1031,-70.61531396413926,108
lunarlander_1000_best,LunarLander-v3,False,33,1032,-64.98183179543656,90
lunarlander_1000_best,LunarLander-v3,False,34,1033,3.9419709736666135,162
lunarlander_1000_best,LunarLander-v3,False,35,1034,-80.97943809687442,111
lunarlander_1000_best,LunarLander-v3,False,36,1035,248.76871649628598,262
lunarlander_1000_best,LunarLander-v3,False,37,1036,212.84545881537784,517
lunarlander_1000_best,LunarLander-v3,False,38,1037,15.82914469999669,260
lunarlander_1000_best,LunarLander-v3,False,39,1038,2.981471483373454,99
lunarlander_1000_best,LunarLander-v3,False,40,1039,-71.78629221949451,95
lunarlander_1000_best,LunarLander-v3,False,41,1040,-10.246579559208897,213
lunarlander_1000_best,LunarLander-v3,False,42,1041,-496.2074070180945,84
lunarlander_1000_best,LunarLander-v3,False,43,1042,-207.79819328994125,155
lunarlander_1000_best,LunarLander-v3,False,44,1043,218.72292396690938,402
lunarlander_1000_best,LunarLander-v3,False,45,1044,165.6713613668721,583
lunarlander_1000_best,LunarLander-v3,False,46,1045,-766.6310468481944,85
lunarlander_1000_best,LunarLander-v3,False,47,1046,253.54842774503325,276
lunarlander_1000_best,LunarLander-v3,False,48,1047,248.4284951350508,295
lunarlander_1000_best,LunarLander-v3,False,49,1048,-20.896811858560312,219
lunarlander_1000_best,LunarLander-v3,False,50,1049,228.0565179816713,525
lunarlander_1000_best,LunarLander-v3,False,51,1050,106.51547477831129,1000
lunarlander_1000_best,LunarLander-v3,False,52,1051,-729.3005743810776,80
lunarlander_1000_best,LunarLander-v3,False,53,1052,-493.7958284825647,84
lunarlander_1000_best,LunarLander-v3,False,54,1053,144.8945421108696,527
lunarlander_1000_best,LunarLander-v3,False,55,1054,209.33058590567825,281
lunarlander_1000_best,LunarLander-v3,False,56,1055,103.33283194588931,1000
lunarlander_1000_best,LunarLander-v3,False,57,1056,21.764844110486564,165
lunarlander_1000_best,LunarLander-v3,False,58,1057,-104.49340260642542,98
lunarlander_1000_best,LunarLander-v3,False,59,1058,-5.584372764322396,201
lunarlander_1000_best,LunarLander-v3,False,60,1059,-183.3261913256979,91
lunarlander_1000_best,LunarLander-v3,False,61,1060,-43.29883399415708,258
lunarlander_1000_best,LunarLander-v3,False,62,1061,210.67474880019213,531
lunarlander_1000_best,LunarLander-v3,False,63,1062,-10.763525006878126,167
lunarlander_1000_best,LunarLander-v3,False,64,1063,185.46357679248638,376
lunarlander_1000_best,LunarLander-v3,False,65,1064,-1.6580761451467936,208
lunarlander_1000_best,LunarLander-v3,False,66,1065,238.33770850440365,695
lunarlander_1000_best,LunarLander-v3,False,67,1066,213.3254587980162,482
lunarlander_1000_best,LunarLander-v3,False,68,1067,213.6721539190573,622
lunarlander_1000_best,LunarLander-v3,False,69,1068,237.49268815669788,540
lunarlander_1000_best,LunarLander-v3,False,70,1069,135.2869985560423,1000
lunarlander_1000_best,LunarLander-v3,False,71,1070,-502.45568210288997,84
lunarlander_1000_best,LunarLander-v3,False,72,1071,305.01191077546173,245
lunarlander_1000_best,LunarLander-v3,False,73,1072,7.078601612914667,219
lunarlander_1000_best,LunarLander-v3,False,74,1073,251.1471558268352,216
lunarlander_1000_best,LunarLander-v3,False,75,1074,256.4404920124995,367
lunarlander_1000_best,LunarLander-v3,False,76,1075,-23.21513365386518,160
lunarlander_1000_best,LunarLander-v3,False,77,1076,104.22479479346181,1000
lunarlander_1000_best,LunarLander-v3,False,78,1077,199.1839452353355,403
lunarlander_1000_best,LunarLander-v3,False,79,1078,279.32656082161407,274
lunarlander_1000_best,LunarLander-v3,False,80,1079,164.32578608998858,366
lunarlander_1000_best,LunarLander-v3,False,81,1080,-275.2858447025124,160
lunarlander_1000_best,LunarLander-v3,False,82,1081,161.1637880396211,1000
lunarlander_1000_best,LunarLander-v3,False,83,1082,128.72282521817755,1000
lunarlander_1000_best,LunarLander-v3,False,84,1083,194.151978666312,366
lunarlander_1000_best,LunarLander-v3,False,85,1084,-5.458580009980835,204
lunarlander_1000_best,LunarLander-v3,False,86,1085,255.67285695947922,254
lunarlander_1000_best,LunarLander-v3,False,87,1086,248.43710772016877,258
lunarlander_1000_best,LunarLander-v3,False,88,1087,-483.65750092581453,84
lunarlander_1000_best,LunarLander-v3,False,89,1088,195.25280273077914,518
lunarlander_1000_best,LunarLander-v3,False,90,1089,-275.893803610146,145
lunarlander_1000_best,LunarLander-v3,False,91,1090,174.24229441646247,491
lunarlander_1000_best,LunarLander-v3,False,92,1091,203.14645041066416,450
lunarlander_1000_best,LunarLander-v3,False,93,1092,210.24078935277834,441
lunarlander_1000_best,LunarLander-v3,False,94,1093,156.73574856879478,753
lunarlander_1000_best,LunarLander-v3,False,95,1094,-78.65281248591586,100
lunarlander_1000_best,LunarLander-v3,False,96,1095,197.07464812714318,590
lunarlander_1000_best,LunarLander-v3,False,97,1096,-30.462654858493906,101
lunarlander_1000_best,LunarLander-v3,False,98,1097,218.2101234229534,340
lunarlander_1000_best,LunarLander-v3,False,99,1098,-4.246949902821427,157
lunarlander_1000_best,LunarLander-v3,False,100,1099,99.1217243307292,628
lunarlander_1000_final,LunarLander-v3,True,1,1000,267.6943734757615,389
lunarlander_1000_final,LunarLander-v3,True,2,1001,158.36779963447387,552
lunarlander_1000_final,LunarLander-v3,True,3,1002,183.37992450722243,592
lunarlander_1000_final,LunarLander-v3,True,4,1003,189.50618242508912,693
lunarlander_1000_final,LunarLander-v3,True,5,1004,276.6100964676282,325
lunarlander_1000_final,LunarLander-v3,True,6,1005,169.25484649636684,651
lunarlander_1000_final,LunarLander-v3,True,7,1006,245.364847490046,395
lunarlander_1000_final,LunarLander-v3,True,8,1007,177.2320778841305,749
lunarlander_1000_final,LunarLander-v3,True,9,1008,188.85449055666413,553
lunarlander_1000_final,LunarLander-v3,True,10,1009,196.70106812187805,623
lunarlander_1000_final,LunarLander-v3,True,11,1010,222.06119725016543,610
lunarlander_1000_final,LunarLander-v3,True,12,1011,60.22091858066986,1000
lunarlander_1000_final,LunarLander-v3,True,13,1012,88.2708407029341,1000
lunarlander_1000_final,LunarLander-v3,True,14,1013,149.53015485499944,779
lunarlander_1000_final,LunarLander-v3,True,15,1014,151.60987691906797,537
lunarlander_1000_final,LunarLander-v3,True,16,1015,169.68526706944056,924
lunarlander_1000_final,LunarLander-v3,True,17,1016,172.79116263127491,713
lunarlander_1000_final,LunarLander-v3,True,18,1017,202.9205044125237,539
lunarlander_1000_final,LunarLander-v3,True,19,1018,282.8330976447329,269
lunarlander_1000_final,LunarLander-v3,True,20,1019,123.47384122088964,1000
lunarlander_1000_final,LunarLander-v3,True,21,1020,251.19629776056422,330
lunarlander_1000_final,LunarLander-v3,True,22,1021,163.74733762041063,613
lunarlander_1000_final,LunarLander-v3,True,23,1022,158.61930902381835,708
lunarlander_1000_final,LunarLander-v3,True,24,1023,83.44664043831398,1000
lunarlander_1000_final,LunarLander-v3,True,25,1024,203.83243819436203,538
lunarlander_1000_final,LunarLander-v3,True,26,1025,178.46068646645392,651
lunarlander_1000_final,LunarLander-v3,True,27,1026,216.08127726166583,350
lunarlander_1000_final,LunarLander-v3,True,28,1027,188.56345874178407,600
lunarlander_1000_final,LunarLander-v3,True,29,1028,203.64226296582567,512
lunarlander_1000_final,LunarLander-v3,True,30,1029,254.2341765340868,343
lunarlander_1000_final,LunarLander-v3,True,31,1030,188.38049412079843,494
lunarlander_1000_final,LunarLander-v3,True,32,1031,212.26376651966265,532
lunarlander_1000_final,LunarLander-v3,True,33,1032,252.55475019519113,401
lunarlander_1000_final,LunarLander-v3,True,34,1033,225.1921414271495,316
lunarlander_1000_final,LunarLander-v3,True,35,1034,195.1797274371097,553
lunarlander_1000_final,LunarLander-v3,True,36,1035,189.01653441117972,474
