episode,reward,policy_loss
1,23.0,0.1804550290107727
2,29.0,-0.019009828567504883
3,13.0,-0.26506492495536804
4,20.0,-0.11936500668525696
5,30.0,0.2810814380645752
6,13.0,0.07906760275363922
7,21.0,0.020680010318756104
8,54.0,0.26442110538482666
9,14.0,-0.15968778729438782
10,21.0,-0.32752278447151184
11,19.0,0.10677218437194824
12,16.0,-0.007803380489349365
13,56.0,0.00995779037475586
14,13.0,0.23090866208076477
15,21.0,-0.11907118558883667
16,39.0,0.08288717269897461
17,23.0,-0.09238594770431519
18,10.0,0.00497889518737793
19,17.0,-0.05939984321594238
20,15.0,0.046950869262218475
21,17.0,-0.390423059463501
22,31.0,-0.14829811453819275
23,37.0,0.13023751974105835
24,16.0,-0.025495290756225586
25,39.0,-0.2221195101737976
26,45.0,-0.12804830074310303
27,42.0,0.1776721477508545
28,10.0,-0.3240608274936676
29,13.0,0.4451306164264679
30,22.0,0.059616029262542725
31,15.0,-0.13972344994544983
32,20.0,-0.4459488093852997
33,19.0,0.41285455226898193
34,12.0,0.08356520533561707
35,78.0,-0.2960622310638428
36,20.0,-0.20627480745315552
37,14.0,-0.037849027663469315
38,37.0,-1.0297496318817139
39,46.0,-0.325293630361557
40,41.0,0.29890644550323486
41,12.0,-0.3185972571372986
42,21.0,0.02032718062400818
43,16.0,-0.709119439125061
44,24.0,-0.4438897371292114
45,26.0,0.5223269462585449
46,20.0,0.7986118793487549
47,39.0,-1.775526762008667
48,64.0,0.3256356120109558
49,20.0,0.21265950798988342
50,13.0,0.24273940920829773
51,68.0,-0.6085989475250244
52,30.0,-0.15150874853134155
53,17.0,0.37147462368011475
54,40.0,-0.2718648910522461
55,39.0,-0.11170631647109985
56,35.0,0.12172386050224304
57,22.0,0.12496225535869598
58,27.0,0.5725353956222534
59,11.0,0.6905087828636169
60,48.0,-5.1928815841674805
61,23.0,-0.4344523847103119
62,17.0,-0.12302511930465698
63,36.0,-0.3311314880847931
64,22.0,-1.483788013458252
65,16.0,-0.47247564792633057
66,24.0,-0.1920630931854248
67,16.0,0.11053979396820068
68,27.0,0.45021241903305054
69,27.0,0.7887827754020691
70,9.0,0.4123493432998657
71,39.0,0.3088381886482239
72,29.0,-1.0170615911483765
73,65.0,-1.3482348918914795
74,20.0,1.6260794401168823
75,16.0,0.3512479066848755
76,16.0,-1.702968716621399
77,50.0,-0.5158897042274475
78,57.0,-0.5083183646202087
79,34.0,0.4324582815170288
80,25.0,-0.6323817372322083
81,11.0,0.8854644298553467
82,15.0,0.7639811635017395
83,13.0,-0.8084575533866882
84,42.0,-0.009852349758148193
85,87.0,-2.3575279712677
86,12.0,-0.438242644071579
87,19.0,-0.7226465940475464
88,10.0,-3.407717704772949
89,25.0,0.3150661587715149
90,16.0,-1.3585214614868164
91,17.0,0.4194915294647217
92,49.0,0.6568468809127808
93,13.0,1.3248966932296753
