episode,total_steps,reward,length,mean_loss,epsilon
67,1628,16.0,16,0.011661289492622018,0.8969566666666666
68,1650,22.0,22,0.010518013220280408,0.8955633333333334
69,1664,14.0,14,0.011822716565802693,0.8946766666666667
70,1676,12.0,12,0.011210917184750238,0.8939166666666667
71,1692,16.0,16,0.010513786925002933,0.8929033333333334
72,1705,13.0,13,0.011768967223664125,0.89208
73,1719,14.0,14,0.01230778389920791,0.8911933333333333
74,1733,14.0,14,0.010250034858472645,0.8903066666666667
75,1748,15.0,15,0.014358938205987215,0.8893566666666667
76,1764,16.0,16,0.009792341385036707,0.8883433333333334
77,1788,24.0,24,0.008993128935496012,0.8868233333333333
78,1831,43.0,43,0.013561904057860374,0.8841
79,1842,11.0,11,0.015698164701461792,0.8834033333333333
80,1856,14.0,14,0.01608790853060782,0.8825166666666666
81,1874,18.0,18,0.015796551713719964,0.8813766666666667
82,1886,12.0,12,0.014829494679967562,0.8806166666666666
83,1900,14.0,14,0.013322441140189767,0.87973
84,1916,16.0,16,0.014419103041291237,0.8787166666666667
85,1926,10.0,10,0.016455236822366714,0.8780833333333333
86,1938,12.0,12,0.010836650151759386,0.8773233333333333
87,1957,19.0,19,0.014218789711594581,0.87612
88,1968,11.0,11,0.021228333935141563,0.8754233333333333
89,1977,9.0,9,0.01192941889166832,0.8748533333333334
90,1994,17.0,17,0.019626240013167262,0.8737766666666666
91,2016,22.0,22,0.021138830110430717,0.8723833333333333
92,2029,13.0,13,0.02406018041074276,0.87156
93,2115,86.0,86,0.01801048449817158,0.8661133333333333
94,2128,13.0,13,0.018126437440514565,0.86529
95,2143,15.0,15,0.021770586570103962,0.86434
96,2161,18.0,18,0.025870564952492715,0.8632
97,2200,39.0,39,0.0250609939917922,0.86073
98,2227,27.0,27,0.02694276363278429,0.85902
99,2238,11.0,11,0.030667422339320183,0.8583233333333333
100,2248,10.0,10,0.020088473334908485,0.8576900000000001
101,2276,28.0,28,0.02225998802376645,0.8559166666666667
102,2311,35.0,35,0.028956012800335884,0.8537
103,2323,12.0,12,0.030211566636959713,0.85294
104,2338,15.0,15,0.022069623926654458,0.85199
105,2371,33.0,33,0.02305140672251582,0.8499
106,2396,25.0,25,0.03563316352665424,0.8483166666666666
107,2408,12.0,12,0.04395309711496035,0.8475566666666667
108,2428,20.0,20,0.0314994715154171,0.84629
109,2450,22.0,22,0.031374574080109595,0.8448966666666666
110,2462,12.0,12,0.023129447052876156,0.8441366666666666
111,2475,13.0,13,0.042155150324106216,0.8433133333333334
112,2499,24.0,24,0.03603017299125592,0.8417933333333334
113,2507,8.0,8,0.022827129811048508,0.8412866666666667
114,2523,16.0,16,0.030755030922591686,0.8402733333333333
115,2555,32.0,32,0.03524161619134247,0.8382466666666667
116,2567,12.0,12,0.033311180770397186,0.8374866666666667
117,2584,17.0,17,0.03860488533973694,0.83641
118,2606,22.0,22,0.040929604694247244,0.8350166666666667
119,2617,11.0,11,0.04736818124850591,0.83432
120,2632,15.0,15,0.04179347725585103,0.8333699999999999
121,2660,28.0,28,0.036989272971238406,0.8315966666666667
122,2687,27.0,27,0.02983332984149456,0.8298866666666667
123,2700,13.0,13,0.033392469864338636,0.8290633333333334
124,2753,53.0,53,0.042060974125678725,0.8257066666666667
125,2767,14.0,14,0.05324778084953626,0.82482
126,2792,25.0,25,0.04478817246854305,0.8232366666666666
127,2802,10.0,10,0.05398682691156864,0.8226033333333334
128,2842,40.0,40,0.04087923336774111,0.82007
129,2851,9.0,9,0.048797402530908585,0.8195
130,2866,15.0,15,0.04062290024012327,0.81855
131,2898,32.0,32,0.04041312308982015,0.8165233333333334
132,2908,10.0,10,0.03372808297475179,0.81589
133,2928,20.0,20,0.036189008876681326,0.8146233333333334
134,2951,23.0,23,0.04928061552345753,0.8131666666666667
135,2980,29.0,29,0.04250350617803633,0.81133
136,2993,13.0,13,0.06014330188433329,0.8105066666666667
137,3008,15.0,15,0.03920341283082962,0.8095566666666667
138,3021,13.0,13,0.04697671222190062,0.8087333333333333
139,3037,16.0,16,0.0352949034422636,0.80772
140,3049,12.0,12,0.035114459693431854,0.80696
141,3063,14.0,14,0.039634788408875465,0.8060733333333333
142,3076,13.0,13,0.048527303617447615,0.80525
143,3097,21.0,21,0.04261225610971451,0.80392
144,3109,12.0,12,0.032380844155947365,0.80316
145,3117,8.0,8,0.061566317453980446,0.8026533333333333
146,3137,20.0,20,0.0349989976733923,0.8013866666666667
147,3153,16.0,16,0.04468742199242115,0.8003733333333334
148,3167,14.0,14,0.04663284060855707,0.7994866666666667
149,3188,21.0,21,0.0567118606219689,0.7981566666666666
150,3222,34.0,34,0.05256902892142534,0.7960033333333334
151,3236,14.0,14,0.052660771645605564,0.7951166666666667
152,3251,15.0,15,0.038745323196053505,0.7941666666666667
153,3261,10.0,10,0.06306020294626553,0.7935333333333333
154,3280,19.0,19,0.05317861251533031,0.79233
155,3292,12.0,12,0.05871658151348432,0.79157
156,3306,14.0,14,0.050589522967735924,0.7906833333333334
157,3322,16.0,16,0.04333224333822727,0.78967
158,3348,26.0,26,0.05006308960063117,0.7880233333333333
159,3361,13.0,13,0.06398756057024002,0.7872
160,3373,12.0,12,0.05696429684758186,0.78644
161,3387,14.0,14,0.047190818935632706,0.7855533333333333
162,3406,19.0,19,0.05691847056150436,0.78435
163,3446,40.0,40,0.050552183762192726,0.7818166666666667
164,3461,15.0,15,0.04850797634571791,0.7808666666666667
165,3474,13.0,13,0.07417203237613042,0.7800433333333333
166,3507,33.0,33,0.05277431849390268,0.7779533333333334
167,3536,29.0,29,0.051116000628098845,0.7761166666666667
168,3549,13.0,13,0.06401074553529422,0.7752933333333334
169,3572,23.0,23,0.06495186996956666,0.7738366666666667
170,3597,25.0,25,0.0609259611616532,0.7722533333333333
171,3615,18.0,18,0.06883252412080765,0.7711133333333333
172,3634,19.0,19,0.041484187543392184,0.76991
173,3663,29.0,29,0.061158323394400735,0.7680733333333334
174,3683,20.0,20,0.06881098225712776,0.7668066666666666
175,3700,17.0,17,0.06148864403367042,0.76573
176,3709,9.0,9,0.07231013476848602,0.7651600000000001
177,3725,16.0,16,0.07676927745342255,0.7641466666666666
178,3736,11.0,11,0.06154037763675054,0.76345
179,3767,31.0,31,0.06368967571428844,0.7614866666666666
180,3791,24.0,24,0.08593943839271863,0.7599666666666667
181,3802,11.0,11,0.07751429205139478,0.75927
182,3822,20.0,20,0.06253350153565407,0.7580033333333334
183,3846,24.0,24,0.07110589494307835,0.7564833333333333
184,3858,12.0,12,0.08254223316907883,0.7557233333333333
185,3895,37.0,37,0.0704968807597955,0.75338
186,3924,29.0,29,0.09139916999265552,0.7515433333333333
187,3939,15.0,15,0.060698376347621284,0.7505933333333333
188,3951,12.0,12,0.1315784901380539,0.7498333333333334
189,3962,11.0,11,0.09108434369166692,0.7491366666666667
190,4002,40.0,40,0.06505279541015625,0.7466033333333333
191,4032,30.0,30,0.07651751069352031,0.7447033333333333
192,4047,15.0,15,0.05122888833284378,0.7437533333333334
193,4065,18.0,18,0.08239311128854751,0.7426133333333333
194,4078,13.0,13,0.10459002355734508,0.74179
195,4102,24.0,24,0.09518217605849107,0.74027
196,4123,21.0,21,0.08723188787698746,0.73894
197,4146,23.0,23,0.07949856420358022,0.7374833333333334
198,4160,14.0,14,0.07843360304832458,0.7365966666666667
199,4182,22.0,22,0.07831299677491188,0.7352033333333333
200,4198,16.0,16,0.07554606813937426,0.73419
201,4214,16.0,16,0.08255299180746078,0.7331766666666667
202,4267,53.0,53,0.07739800959825516,0.72982
203,4300,33.0,33,0.07451343122455809,0.72773
204,4318,18.0,18,0.07815742399543524,0.7265900000000001
205,4343,25.0,25,0.07827017332116763,0.7250066666666667
206,4352,9.0,9,0.09441518783569336,0.7244366666666667
207,4371,19.0,19,0.08356508146971464,0.7232333333333334
208,4390,19.0,19,0.09839613139629363,0.72203
209,4410,20.0,20,0.08623082488775254,0.7207633333333334
210,4424,14.0,14,0.11003538221120834,0.7198766666666667
211,4447,23.0,23,0.06440387740731239,0.7184200000000001
212,4465,18.0,18,0.11433522775769234,0.71728
213,4487,22.0,22,0.10146809890866279,0.7158866666666667
214,4509,22.0,22,0.10810684909423192,0.7144933333333334
215,4530,21.0,21,0.09201320633292198,0.7131633333333334
216,4551,21.0,21,0.10379383563995362,0.7118333333333333
217,4576,25.0,25,0.0981310595359121,0.71025
218,4598,22.0,22,0.08775454312562943,0.7088566666666667
219,4699,101.0,101,0.09252637550234795,0.7024600000000001
220,4724,25.0,25,0.10826587091599192,0.7008766666666666
221,4785,61.0,61,0.09358069648345312,0.6970133333333333
222,4819,34.0,34,0.10668918443843722,0.69486
223,4833,14.0,14,0.07606780715286732,0.6939733333333333
224,4897,64.0,64,0.11136566917411983,0.68992
225,4959,62.0,62,0.11578785888850689,0.6859933333333333
226,5054,95.0,95,0.08763436088338494,0.6799766666666667
227,5159,105.0,105,0.10184314058950314,0.6733266666666666
228,5176,17.0,17,0.10738107413053513,0.67225
229,5194,18.0,18,0.09908032976090908,0.67111
230,5206,12.0,12,0.10749401648839314,0.67035
231,5277,71.0,71,0.08181966779132684,0.6658533333333334
232,5303,26.0,26,0.10699824492136638,0.6642066666666667
233,5335,32.0,32,0.11252535413950682,0.66218
234,5420,85.0,85,0.11436111615462737,0.6567966666666667
235,5494,74.0,74,0.09285885033508141,0.65211
236,5510,16.0,16,0.11888200975954533,0.6510966666666667
237,5528,18.0,18,0.12616755217313766,0.6499566666666667
238,5545,17.0,17,0.10952337644994259,0.64888
239,5585,40.0,40,0.11170796006917953,0.6463466666666666
240,5668,83.0,83,0.10586427187635786,0.6410899999999999
241,5706,38.0,38,0.12268564353386562,0.6386833333333333
242,5769,63.0,63,0.12690200889483094,0.6346933333333333
243,5811,42.0,42,0.11178606227040291,0.6320333333333334
244,5941,130.0,130,0.11799365203037407,0.6238
245,5961,20.0,20,0.1251461997628212,0.6225333333333334
246,5995,34.0,34,0.11751770321279764,0.6203799999999999
247,6065,70.0,70,0.1139835621126824,0.6159466666666666
248,6081,16.0,16,0.0991788087412715,0.6149333333333333
249,6186,105.0,105,0.11095096400150886,0.6082833333333333
250,6246,60.0,60,0.12453194384773572,0.6044833333333334
251,6272,26.0,26,0.1129155946629388,0.6028366666666667
252,6304,32.0,32,0.1320734922774136,0.6008100000000001
253,6344,40.0,40,0.13179134726524352,0.5982766666666667
254,6440,96.0,96,0.12496673121737938,0.5921966666666667
255,6461,21.0,21,0.14704828709363937,0.5908666666666667
256,6515,54.0,54,0.13490387940636048,0.5874466666666667
257,6528,13.0,13,0.0914173349738121,0.5866233333333334
258,6625,97.0,97,0.11925196616599958,0.5804800000000001
259,6686,61.0,61,0.11798619056741397,0.5766166666666668
260,6701,15.0,15,0.16716619208455086,0.5756666666666668
261,6764,63.0,63,0.12469000671990216,0.5716766666666666
262,6820,56.0,56,0.16588893878672803,0.56813
263,6886,66.0,66,0.1296978946775198,0.56395
264,6967,81.0,81,0.1393214652314782,0.5588200000000001
265,6980,13.0,13,0.1992269577458501,0.5579966666666667
266,7047,67.0,67,0.12251534941606224,0.5537533333333333
267,7071,24.0,24,0.13468217166761556,0.5522333333333334
268,7150,79.0,79,0.1305181484669447,0.54723
269,7211,61.0,61,0.1309170126914978,0.5433666666666667
270,7253,42.0,42,0.10666388899765232,0.5407066666666667
271,7387,134.0,134,0.12782223240444154,0.53222
272,7518,131.0,131,0.13462998108430344,0.5239233333333333
273,7691,173.0,173,0.1424560308196517,0.5129666666666666
274,7854,163.0,163,0.14628081187242414,0.5026433333333333
275,8230,376.0,376,0.14105475794504138,0.4788300000000001
276,8272,42.0,42,0.19303952089764856,0.47617
277,8298,26.0,26,0.1381613165140152,0.4745233333333333
278,8358,60.0,60,0.161312006910642,0.47072333333333327
279,8482,124.0,124,0.1411582737440063,0.46287
280,8581,99.0,99,0.1418415728211403,0.4566000000000001
281,8640,59.0,59,0.13850383535027505,0.4528633333333334
282,8830,190.0,190,0.1491994570465164,0.44083000000000006
283,8851,21.0,21,0.14529423117637635,0.4395
284,9033,182.0,182,0.14127171420208787,0.4279733333333334
285,9078,45.0,45,0.1382761611179872,0.4251233333333334
286,9338,260.0,260,0.14956593486981895,0.4086566666666668
287,9368,30.0,30,0.1550012743100524,0.40675666666666677
288,9580,212.0,212,0.16832746635630447,0.39333000000000007
289,9649,69.0,69,0.13543957033578088,0.3889600000000001
290,9889,240.0,240,0.14845998819607,0.37376
291,10074,185.0,185,0.1613403135181769,0.3620433333333334
292,10258,184.0,184,0.14970461169824653,0.3503900000000001
293,10510,252.0,252,0.15008992987078806,0.33443
294,10829,319.0,319,0.1726848734077066,0.31422666666666665
295,11185,356.0,356,0.1815153578966019,0.29167999999999994
296,11364,179.0,179,0.1921011080758439,0.2803433333333334
297,11735,371.0,371,0.17413104306299076,0.25684666666666667
298,12071,336.0,336,0.160498966706828,0.2355666666666667
299,12447,376.0,376,0.15067449765913982,0.21175333333333335
300,12715,268.0,268,0.172647347270664,0.19478000000000006
301,13042,327.0,327,0.17481745908990864,0.17407000000000006
302,13447,405.0,405,0.17355496699156442,0.1484200000000001
303,13766,319.0,319,0.18783965077018366,0.12821666666666676
304,14152,386.0,386,0.1680475583578431,0.10377000000000003
305,14466,314.0,314,0.18010290122280517,0.08388333333333331
306,14801,335.0,335,0.18303604369672635,0.06266666666666665
307,15103,302.0,302,0.1945498501881957,0.050000000000000044
308,15603,500.0,500,0.1838910692445934,0.050000000000000044
309,16029,426.0,426,0.17531967496447196,0.050000000000000044
310,16438,409.0,409,0.19345762397107832,0.050000000000000044
311,16691,253.0,253,0.21844088155332775,0.050000000000000044
312,17048,357.0,357,0.19647626338733568,0.050000000000000044
313,17422,374.0,374,0.1939919917313482,0.050000000000000044
314,17736,314.0,314,0.1628596201079273,0.050000000000000044
315,18011,275.0,275,0.2040315451894832,0.050000000000000044
316,18269,258.0,258,0.18616993782611993,0.050000000000000044
317,18708,439.0,439,0.2026771535673602,0.050000000000000044
318,19020,312.0,312,0.21956976795664582,0.050000000000000044
319,19315,295.0,295,0.229554451797923,0.050000000000000044
320,19633,318.0,318,0.218933918280527,0.050000000000000044
321,19874,241.0,241,0.186366650982139,0.050000000000000044
322,20120,246.0,246,0.25260003941554215,0.050000000000000044
323,20413,293.0,293,0.21073320680234123,0.050000000000000044
324,20653,240.0,240,0.2165228951567163,0.050000000000000044
325,20896,243.0,243,0.18435912648765523,0.050000000000000044
326,21396,500.0,500,0.20642581687867642,0.050000000000000044
327,21592,196.0,196,0.17433873280806808,0.050000000000000044
328,21816,224.0,224,0.2355629343905353,0.050000000000000044
329,22035,219.0,219,0.20544476559627112,0.050000000000000044
330,22289,254.0,254,0.21068895654025255,0.050000000000000044
331,22503,214.0,214,0.21022619758644756,0.050000000000000044
332,22706,203.0,203,0.1917705628838317,0.050000000000000044
333,22962,256.0,256,0.21352486001705984,0.050000000000000044
334,23183,221.0,221,0.22546306686814535,0.050000000000000044
335,23380,197.0,197,0.20437934398651122,0.050000000000000044
336,23572,192.0,192,0.17954617536937198,0.050000000000000044
337,23776,204.0,204,0.21463123899793216,0.050000000000000044
338,23978,202.0,202,0.2136357456073165,0.050000000000000044
339,24166,188.0,188,0.16905016192492653,0.050000000000000044
340,24349,183.0,183,0.2199825589828517,0.050000000000000044
341,24567,218.0,218,0.23286646445868192,0.050000000000000044
342,24850,283.0,283,0.2075486836928717,0.050000000000000044
343,25044,194.0,194,0.24035239584591925,0.050000000000000044
344,25241,197.0,197,0.22311189810612372,0.050000000000000044
345,25428,187.0,187,0.2416161352055187,0.050000000000000044
346,25589,161.0,161,0.18954717282904313,0.050000000000000044
347,25780,191.0,191,0.19027133886508332,0.050000000000000044
348,25960,180.0,180,0.2796974498571621,0.050000000000000044
349,26136,176.0,176,0.24329879470381208,0.050000000000000044
350,26323,187.0,187,0.23736161477458867,0.050000000000000044
351,26486,163.0,163,0.22733525863689621,0.050000000000000044
352,26630,144.0,144,0.24012037549012652,0.050000000000000044
353,26805,175.0,175,0.23897699353454466,0.050000000000000044
354,26959,154.0,154,0.2547519974238974,0.050000000000000044
355,27139,180.0,180,0.17692670681410366,0.050000000000000044
356,27280,141.0,141,0.18668835949049228,0.050000000000000044
357,27441,161.0,161,0.21438514707842843,0.050000000000000044
358,27619,178.0,178,0.2622998001858253,0.050000000000000044
359,27763,144.0,144,0.22890092836072048,0.050000000000000044
360,27921,158.0,158,0.19768254266818985,0.050000000000000044
361,28084,163.0,163,0.2285143941777145,0.050000000000000044
362,28235,151.0,151,0.30575370004501295,0.050000000000000044
363,28368,133.0,133,0.19506610286257722,0.050000000000000044
364,28524,156.0,156,0.23884150821667832,0.050000000000000044
365,28646,122.0,122,0.22373074404895305,0.050000000000000044
366,28791,145.0,145,0.24825726439141566,0.050000000000000044
367,28930,139.0,139,0.2719913193956017,0.050000000000000044
368,29046,116.0,116,0.2568932874931087,0.050000000000000044
369,29182,136.0,136,0.2570119651226217,0.050000000000000044
370,29336,154.0,154,0.2319494493974325,0.050000000000000044
371,29349,13.0,13,0.433667595187823,0.050000000000000044
372,29505,156.0,156,0.2750954577484383,0.050000000000000044
373,29666,161.0,161,0.2325436310027726,0.050000000000000044
374,29804,138.0,138,0.27419327519434905,0.050000000000000044
375,29935,131.0,131,0.20839406791492365,0.050000000000000044
376,30049,114.0,114,0.21644522098760152,0.050000000000000044
377,30181,132.0,132,0.25694714471076924,0.050000000000000044
378,30308,127.0,127,0.2692343213420827,0.050000000000000044
379,30439,131.0,131,0.2889753798081074,0.050000000000000044
380,30560,121.0,121,0.22732678955541022,0.050000000000000044
381,30735,175.0,175,0.1628373981085281,0.050000000000000044
382,30867,132.0,132,0.1950345884331248,0.050000000000000044
383,30993,126.0,126,0.24105641995265614,0.050000000000000044
384,31124,131.0,131,0.23394750150372134,0.050000000000000044
385,31253,129.0,129,0.23985861950495746,0.050000000000000044
386,31375,122.0,122,0.21173702827654778,0.050000000000000044
387,31495,120.0,120,0.22104337386166056,0.050000000000000044
388,31630,135.0,135,0.24078484493143418,0.050000000000000044
389,31746,116.0,116,0.22076846293077387,0.050000000000000044
390,31870,124.0,124,0.2452822009462022,0.050000000000000044
391,32002,132.0,132,0.28348508048238175,0.050000000000000044
392,32144,142.0,142,0.25627699410284144,0.050000000000000044
393,32264,120.0,120,0.20873952605761587,0.050000000000000044
394,32381,117.0,117,0.2195217242175392,0.050000000000000044
395,32516,135.0,135,0.2536384250201723,0.050000000000000044
396,32645,129.0,129,0.2294538636051584,0.050000000000000044
397,32688,43.0,43,0.2788635712032291,0.050000000000000044
398,32805,117.0,117,0.23283315918825823,0.050000000000000044
399,32927,122.0,122,0.27556341827536623,0.050000000000000044
400,33061,134.0,134,0.29418380343464806,0.050000000000000044
401,33194,133.0,133,0.2342293451850613,0.050000000000000044
402,33318,124.0,124,0.2895402467599319,0.050000000000000044
403,33448,130.0,130,0.28226984104593145,0.050000000000000044
404,33561,113.0,113,0.24743621877860278,0.050000000000000044
405,33669,108.0,108,0.2748117827361933,0.050000000000000044
406,33797,128.0,128,0.27193037103279494,0.050000000000000044
407,33936,139.0,139,0.25288535240771515,0.050000000000000044
408,34057,121.0,121,0.2944358045700938,0.050000000000000044
409,34164,107.0,107,0.26052443955645516,0.050000000000000044
410,34288,124.0,124,0.2119153563624188,0.050000000000000044
411,34394,106.0,106,0.26972951790174615,0.050000000000000044
412,34512,118.0,118,0.2438787321249644,0.050000000000000044
413,34621,109.0,109,0.22939784041847344,0.050000000000000044
414,34737,116.0,116,0.31735002483915664,0.050000000000000044
415,34850,113.0,113,0.3000733141255166,0.050000000000000044
416,34957,107.0,107,0.19770283979812153,0.050000000000000044
417,35070,113.0,113,0.22849928838799574,0.050000000000000044
418,35184,114.0,114,0.297778538653049,0.050000000000000044
419,35315,131.0,131,0.30022930266568437,0.050000000000000044
420,35427,112.0,112,0.23452453125667358,0.050000000000000044
421,35535,108.0,108,0.20952752472280903,0.050000000000000044
422,35649,114.0,114,0.27051512819939644,0.050000000000000044
423,35765,116.0,116,0.24386560515468492,0.050000000000000044
424,35875,110.0,110,0.3195895862041248,0.050000000000000044
425,35983,108.0,108,0.2763938460568035,0.050000000000000044
426,36099,116.0,116,0.26118141557250557,0.050000000000000044
427,36210,111.0,111,0.28062841246303705,0.050000000000000044
428,36326,116.0,116,0.3472337856053792,0.050000000000000044
429,36435,109.0,109,0.20613052682192237,0.050000000000000044
430,36549,114.0,114,0.19153449151279597,0.050000000000000044
431,36669,120.0,120,0.25048273750580846,0.050000000000000044
432,36779,110.0,110,0.25374191958043313,0.050000000000000044
433,36884,105.0,105,0.27430990231395874,0.050000000000000044
434,36997,113.0,113,0.2778769208650504,0.050000000000000044
435,37107,110.0,110,0.21933595956889568,0.050000000000000044
436,37160,53.0,53,0.17435320107532398,0.050000000000000044
437,37264,104.0,104,0.2811033535175599,0.050000000000000044
438,37376,112.0,112,0.3388813698797354,0.050000000000000044
439,37483,107.0,107,0.2036878161597997,0.050000000000000044
440,37600,117.0,117,0.266233639838174,0.050000000000000044
441,37708,108.0,108,0.2786768782297494,0.050000000000000044
442,37817,109.0,109,0.27200397359276257,0.050000000000000044
443,37928,111.0,111,0.20320966633568918,0.050000000000000044
444,37949,21.0,21,0.2800741456449032,0.050000000000000044
445,38083,134.0,134,0.24997405853178917,0.050000000000000044
446,38192,109.0,109,0.2345282430594255,0.050000000000000044
447,38308,116.0,116,0.18222507983767267,0.050000000000000044
448,38410,102.0,102,0.24744519473984838,0.050000000000000044
449,38516,106.0,106,0.29240554429728677,0.050000000000000044
450,38624,108.0,108,0.23958253444827818,0.050000000000000044
451,38731,107.0,107,0.22317079189591682,0.050000000000000044
452,38836,105.0,105,0.30129824871956196,0.050000000000000044
453,38947,111.0,111,0.2326908483756361,0.050000000000000044
454,39057,110.0,110,0.20291948684358171,0.050000000000000044
455,39165,108.0,108,0.23689840770223075,0.050000000000000044
456,39278,113.0,113,0.271998495495479,0.050000000000000044
457,39388,110.0,110,0.2861441423717354,0.050000000000000044
458,39500,112.0,112,0.24295553561699176,0.050000000000000044
459,39650,150.0,150,0.22270181392495697,0.050000000000000044
460,39760,110.0,110,0.292807997437194,0.050000000000000044
461,39875,115.0,115,0.22614681260061584,0.050000000000000044
462,39988,113.0,113,0.27515679056724085,0.050000000000000044
463,40111,123.0,123,0.2542308031891783,0.050000000000000044
464,40284,173.0,173,0.22845990088006313,0.050000000000000044
465,40391,107.0,107,0.22516134893521667,0.050000000000000044
466,40530,139.0,139,0.2985103429694261,0.050000000000000044
467,41030,500.0,500,0.23487355794757606,0.050000000000000044
468,41158,128.0,128,0.25033361863461323,0.050000000000000044
469,41263,105.0,105,0.236010222015186,0.050000000000000044
470,41391,128.0,128,0.24470507662044838,0.050000000000000044
471,41533,142.0,142,0.28192676189872956,0.050000000000000044
472,41663,130.0,130,0.2555972135014599,0.050000000000000044
473,41774,111.0,111,0.20985052719645733,0.050000000000000044
474,41884,110.0,110,0.28263324236364235,0.050000000000000044
475,42001,117.0,117,0.33316873534229297,0.050000000000000044
476,42128,127.0,127,0.22516090661520138,0.050000000000000044
477,42235,107.0,107,0.2889314118880205,0.050000000000000044
478,42344,109.0,109,0.16771237048253948,0.050000000000000044
479,42486,142.0,142,0.23528991989525302,0.050000000000000044
480,42593,107.0,107,0.23700711224228144,0.050000000000000044
481,42721,128.0,128,0.20201013474434149,0.050000000000000044
482,42752,31.0,31,0.21477331733331084,0.050000000000000044
483,42858,106.0,106,0.2359929567632767,0.050000000000000044
484,42961,103.0,103,0.2588968195307713,0.050000000000000044
485,43074,113.0,113,0.26231855674580273,0.050000000000000044
486,43193,119.0,119,0.21147879528192182,0.050000000000000044
487,43301,108.0,108,0.2536211432371702,0.050000000000000044
488,43435,134.0,134,0.34651850547754404,0.050000000000000044
489,43565,130.0,130,0.2306445897133513,0.050000000000000044
490,43717,152.0,152,0.1779759867778538,0.050000000000000044
491,43876,159.0,159,0.20088738127378747,0.050000000000000044
492,43997,121.0,121,0.1760269251341621,0.050000000000000044
493,44255,258.0,258,0.21863328568724683,0.050000000000000044
494,44380,125.0,125,0.21643883173237555,0.050000000000000044
495,44504,124.0,124,0.2334970292004366,0.050000000000000044
496,44611,107.0,107,0.2599291183735029,0.050000000000000044
497,44721,110.0,110,0.2048324610805139,0.050000000000000044
498,44745,24.0,24,0.30724858740965527,0.050000000000000044
499,44905,160.0,160,0.26254396530566737,0.050000000000000044
500,45014,109.0,109,0.26473847345483525,0.050000000000000044
501,45192,178.0,178,0.2531740161486798,0.050000000000000044
502,45329,137.0,137,0.24947251023395972,0.050000000000000044
503,45470,141.0,141,0.22569275218993426,0.050000000000000044
504,45584,114.0,114,0.2921513071091011,0.050000000000000044
505,45835,251.0,251,0.21959864789800299,0.050000000000000044
