episode,reward,policy_loss
1,12.0,0.05778875946998596
2,22.0,0.12822991609573364
3,23.0,2.4716522693634033
4,16.0,-0.03536522388458252
5,13.0,0.4358959197998047
6,11.0,-0.8687257766723633
7,11.0,-0.7896929383277893
8,13.0,1.428331732749939
9,33.0,0.04683995246887207
10,13.0,-0.10413651168346405
11,13.0,-0.16070738434791565
12,20.0,-0.04863932728767395
13,20.0,0.005411237478256226
14,14.0,-0.033675260841846466
15,15.0,0.30852392315864563
16,13.0,0.24371612071990967
17,13.0,-0.05916322022676468
18,13.0,-0.12402668595314026
19,18.0,0.2510303854942322
20,11.0,0.9769284725189209
21,15.0,0.0794021263718605
22,18.0,-0.3420555591583252
23,15.0,-0.7359263300895691
24,18.0,0.27111297845840454
25,11.0,0.09564012289047241
26,12.0,0.00482553243637085
27,17.0,1.6400139331817627
28,32.0,-0.37055158615112305
29,10.0,-0.09603449702262878
30,11.0,0.7111207842826843
31,23.0,0.08324500918388367
32,40.0,-0.016767263412475586
33,9.0,0.643502414226532
34,12.0,0.3703624904155731
35,34.0,-0.20070290565490723
36,22.0,1.2948193550109863
37,11.0,0.358680784702301
38,18.0,-0.7652583122253418
39,11.0,-0.2401374876499176
40,30.0,0.057685524225234985
41,9.0,-0.01879119873046875
42,29.0,0.014114677906036377
43,38.0,0.4192841053009033
44,44.0,0.37787649035453796
45,32.0,0.7951705455780029
46,44.0,0.8236129879951477
47,12.0,-0.04039695858955383
48,9.0,0.3445413112640381
49,15.0,0.8949854969978333
50,18.0,-0.18596187233924866
51,35.0,0.11751329898834229
52,19.0,0.09845155477523804
53,11.0,0.203341543674469
54,12.0,0.10422268509864807
55,19.0,0.6962800025939941
56,36.0,0.5710811614990234
57,29.0,-0.03700739145278931
58,27.0,0.08387809991836548
59,21.0,-0.13856157660484314
60,57.0,0.4614126682281494
61,13.0,-0.07005134224891663
62,27.0,0.08989375829696655
63,25.0,-0.26951563358306885
64,40.0,0.3567310571670532
65,16.0,-0.04094135761260986
66,32.0,-0.1951441764831543
67,13.0,0.27150875329971313
68,20.0,-0.07969143986701965
69,10.0,0.021792173385620117
70,25.0,-0.10272306203842163
71,36.0,0.11369973421096802
72,46.0,0.29217448830604553
73,39.0,0.06810057163238525
74,16.0,0.01382535696029663
75,19.0,-0.09401524066925049
76,24.0,-0.09853780269622803
77,11.0,-0.033726245164871216
78,16.0,-0.04236292839050293
79,33.0,-0.1413949728012085
80,30.0,-0.034649550914764404
81,22.0,-0.10822460055351257
82,20.0,0.07093727588653564
83,20.0,-0.13634660840034485
84,20.0,-0.17028653621673584
85,21.0,-0.48028701543807983
86,14.0,-0.09021540731191635
87,27.0,0.041411757469177246
88,18.0,-0.1481720209121704
89,20.0,0.16969698667526245
90,27.0,-0.20007118582725525
91,16.0,0.2723601460456848
92,21.0,-0.39794856309890747
93,25.0,-0.2814483046531677
94,13.0,-0.12840726971626282
95,16.0,-0.0068024396896362305
96,35.0,-0.28760528564453125
97,35.0,0.23236602544784546
98,45.0,-0.770799994468689
99,21.0,-0.5308628678321838
100,16.0,0.15416914224624634
101,45.0,-0.6983599662780762
102,25.0,-0.8775498867034912
103,23.0,-0.5757056474685669
104,21.0,-1.0243319272994995
105,14.0,0.1240687370300293
106,36.0,0.23714697360992432
107,23.0,-0.4975018799304962
108,19.0,-0.8452974557876587
109,13.0,-0.5176769495010376
110,26.0,-0.8541032075881958
111,41.0,0.1014513373374939
112,11.0,0.8506779670715332
113,21.0,-0.8745529651641846
114,29.0,-0.2083801031112671
115,15.0,-0.5106656551361084
116,38.0,-1.623314380645752
117,20.0,0.06310239434242249
118,15.0,0.8176758289337158
119,29.0,-0.2950952351093292
120,12.0,0.6365283727645874
121,14.0,1.0601756572723389
122,24.0,0.4813486337661743
123,19.0,0.15826475620269775
124,33.0,0.1193559467792511
125,40.0,0.0015099048614501953
126,11.0,-1.6381853818893433
127,18.0,0.8832937479019165
128,20.0,0.42210036516189575
129,26.0,-0.03744274377822876
130,28.0,0.09861081838607788
131,50.0,0.5431993007659912
132,54.0,-0.699740469455719
133,17.0,0.09647071361541748
134,30.0,-0.20625430345535278
135,13.0,-0.5994662046432495
136,14.0,-0.7973691821098328
137,27.0,0.47187942266464233
138,15.0,0.6637135744094849
139,13.0,0.03913654386997223
140,27.0,0.2748667001724243
141,15.0,0.8585765361785889
142,17.0,0.6594035625457764
143,36.0,-0.8931258320808411
144,17.0,-1.3017423152923584
145,21.0,-1.5689207315444946
146,14.0,-0.9461188912391663
147,19.0,0.40580296516418457
148,18.0,0.1857776641845703
149,57.0,-0.015483379364013672
150,31.0,-0.5653461217880249
151,45.0,0.34541091322898865
152,13.0,-1.6402578353881836
153,22.0,-0.3117595613002777
154,23.0,0.041600316762924194
155,63.0,-0.05553878843784332
156,24.0,0.6088359951972961
157,43.0,-1.2758463621139526
158,38.0,0.28745219111442566
159,16.0,0.9881079792976379
160,46.0,0.05995023250579834
161,23.0,0.5424478054046631
162,23.0,-0.03268367052078247
163,51.0,-2.4261984825134277
164,28.0,-0.41856008768081665
165,47.0,-1.0095875263214111
166,20.0,-0.9297493696212769
167,29.0,-0.2948240041732788
168,24.0,0.3504762649536133
169,25.0,0.4740220308303833
170,11.0,0.22316446900367737
171,46.0,-0.07005846500396729
172,41.0,-2.266028642654419
173,31.0,0.5465153455734253
174,70.0,0.018283367156982422
175,84.0,0.508826494216919
176,42.0,0.18963980674743652
177,9.0,0.8084021806716919
178,85.0,0.6273500919342041
179,23.0,-0.9413610100746155
180,29.0,-0.9124762415885925
181,21.0,0.6401069760322571
182,44.0,0.12340980768203735
183,48.0,-1.283966064453125
184,45.0,0.8445009589195251
185,17.0,-0.5605770349502563
186,20.0,-1.396098017692566
187,66.0,-1.2631292343139648
188,22.0,-0.7726432681083679
189,39.0,-0.6709147691726685
190,36.0,0.38899338245391846
191,26.0,0.9307979345321655
192,28.0,-2.3914682865142822
193,52.0,0.9949936866760254
194,23.0,-1.1489869356155396
195,22.0,1.0888593196868896
196,26.0,0.8684293031692505
197,26.0,0.028867274522781372
198,16.0,1.025036096572876
199,15.0,-0.4234124720096588
200,58.0,0.11833745241165161
201,45.0,0.9623094797134399
202,20.0,-0.4857064485549927
203,21.0,1.5133509635925293
204,35.0,-1.5234601497650146
205,23.0,-0.16732165217399597
206,21.0,-0.23084428906440735
207,22.0,-0.46868330240249634
208,18.0,-0.6488703489303589
209,45.0,-1.711197018623352
210,50.0,-0.13229015469551086
211,38.0,-0.31438374519348145
212,49.0,-0.35399433970451355
213,39.0,0.15993106365203857
214,28.0,0.6310126781463623
215,24.0,0.006289362907409668
216,18.0,1.5682425498962402
217,60.0,0.13946199417114258
218,43.0,0.8086024522781372
219,118.0,-1.4689645767211914
220,19.0,-0.07573036849498749
221,65.0,0.5688297748565674
222,19.0,0.09258827567100525
223,18.0,0.39589154720306396
224,36.0,0.8857991695404053
225,74.0,0.167527437210083
226,89.0,1.1765246391296387
227,26.0,0.8532499074935913
228,20.0,-0.921065628528595
229,21.0,0.10853445529937744
230,31.0,0.8974012136459351
231,17.0,1.3200514316558838
232,53.0,0.4567664861679077
233,31.0,0.6469541788101196
234,26.0,-0.968693733215332
235,32.0,-0.1305258870124817
236,29.0,-1.3152024745941162
237,17.0,1.3827390670776367
238,72.0,0.21642416715621948
239,15.0,-0.8148654103279114
240,14.0,1.0041496753692627
241,32.0,0.4187611937522888
242,24.0,-0.0175783634185791
243,42.0,1.9526041746139526
244,19.0,-0.719685971736908
245,48.0,-0.39456701278686523
246,125.0,-2.2778797149658203
247,32.0,1.113607406616211
248,92.0,-0.7445859909057617
249,14.0,0.06909340620040894
250,39.0,-0.10855638980865479
251,113.0,1.378411054611206
252,16.0,0.8906625509262085
253,19.0,-0.7923177480697632
254,11.0,2.0745444297790527
255,32.0,-0.557782769203186
256,21.0,1.2542885541915894
257,23.0,0.22945310175418854
258,68.0,-0.08503484725952148
259,76.0,-0.3984561562538147
260,14.0,1.5705302953720093
261,76.0,-1.0142520666122437
262,70.0,-0.9097091555595398
263,18.0,-0.9110143184661865
264,64.0,-0.016504645347595215
265,24.0,-0.7568656206130981
266,41.0,1.1573961973190308
267,64.0,0.7198835611343384
268,31.0,-0.05932149291038513
269,14.0,1.7839711904525757
270,47.0,-1.9581401348114014
271,34.0,-1.4504884481430054
272,20.0,-1.3242230415344238
273,17.0,0.04666420817375183
274,46.0,-1.3228405714035034
275,16.0,2.9394168853759766
276,50.0,-1.5124001502990723
277,18.0,0.8932178616523743
278,55.0,-1.237607479095459
279,23.0,-1.960532307624817
280,27.0,-0.7816393375396729
281,41.0,-1.5376012325286865
282,24.0,0.5495226979255676
283,58.0,-0.09436184167861938
284,41.0,-1.8799382448196411
285,37.0,-0.6905232071876526
286,53.0,-0.518566370010376
287,50.0,-0.18080070614814758
288,35.0,0.00018659234046936035
289,66.0,0.13695675134658813
290,79.0,-0.6295655369758606
291,199.0,-0.5701093077659607
292,21.0,-0.48037710785865784
293,35.0,-3.2614715099334717
294,35.0,-1.4371190071105957
295,37.0,-0.668713390827179
296,36.0,-0.6883348226547241
297,43.0,0.027360975742340088
298,51.0,-0.08624482154846191
299,77.0,-2.0739731788635254
300,38.0,-0.11018413305282593
301,102.0,-2.59543514251709
302,43.0,0.013118505477905273
303,35.0,-1.2312546968460083
304,36.0,0.18467238545417786
305,73.0,-0.25777944922447205
306,68.0,0.6198159456253052
307,63.0,-1.0778437852859497
308,15.0,0.6397998929023743
309,28.0,1.1149961948394775
310,32.0,-0.9393596649169922
311,102.0,1.9976623058319092
312,102.0,-0.3713577389717102
313,26.0,-0.5658248662948608
314,27.0,0.12336528301239014
315,59.0,0.4807805120944977
316,71.0,0.7926552295684814
317,36.0,-1.3826342821121216
318,53.0,0.9062200784683228
319,34.0,-2.464163064956665
320,87.0,-0.6096756458282471
321,131.0,-2.373986005783081
322,73.0,-2.068190813064575
323,52.0,1.718409776687622
324,72.0,-0.034461379051208496
325,103.0,-0.8181726932525635
326,70.0,-0.5398969650268555
327,40.0,0.42141759395599365
328,67.0,-7.484942436218262
329,91.0,-3.624784469604492
330,86.0,-3.8393585681915283
331,133.0,1.0044081211090088
332,69.0,-0.9586938619613647
333,36.0,1.6787828207015991
334,34.0,1.979892373085022
335,62.0,0.3943043351173401
336,34.0,-1.6419129371643066
337,39.0,-0.5263879299163818
338,52.0,-0.8452054262161255
339,34.0,-3.480311632156372
340,48.0,-0.05304211378097534
341,44.0,-1.2137601375579834
342,68.0,0.2080402374267578
343,126.0,-1.538755178451538
344,125.0,-1.9396090507507324
345,92.0,-9.072112083435059
346,14.0,3.5440447330474854
347,20.0,0.20268118381500244
348,54.0,-3.418544054031372
349,33.0,-0.5765495300292969
350,84.0,0.11241805553436279
351,75.0,-1.5007156133651733
352,53.0,1.2183080911636353
353,15.0,-0.10382747650146484
354,68.0,0.8894558548927307
355,36.0,-2.1436734199523926
356,94.0,1.1633822917938232
357,86.0,2.0101380348205566
358,138.0,-2.533602714538574
359,29.0,-1.7479760646820068
360,48.0,-0.7477859258651733
361,32.0,-7.621727466583252
362,146.0,-1.9258568286895752
363,27.0,-0.10384279489517212
364,62.0,-2.4887890815734863
365,64.0,0.7194393873214722
366,94.0,-4.416038513183594
367,42.0,0.9305696487426758
368,112.0,-0.3557147979736328
369,54.0,-2.566809892654419
370,41.0,0.329464852809906
371,85.0,2.7284727096557617
372,67.0,-1.8966400623321533
373,127.0,-2.276493787765503
374,37.0,-0.11362120509147644
375,80.0,-2.2986066341400146
376,54.0,-1.4585142135620117
377,34.0,2.168519973754883
378,59.0,-3.024043321609497
379,48.0,-1.5177574157714844
380,26.0,-0.17630374431610107
381,122.0,-0.0068964362144470215
382,106.0,-1.0189921855926514
383,144.0,-0.6586326360702515
